 82    -4.828168587321 -3.197e-14* 4.909e-02  9.468e-02  4.720e-13* 9.031e-13*
 83    -4.828168587321 -1.119e-13* 4.909e-02  9.468e-02  8.274e-13* 1.596e-12*
 84    -4.828168587321  3.464e-14* 4.909e-02  9.468e-02  3.245e-12* 6.260e-12*
 85    -4.828168587321  3.553e-14* 4.909e-02  9.468e-02  8.685e-13* 1.661e-12*
 86    -4.828168587321 -1.572e-13* 4.909e-02  9.468e-02  2.909e-12* 5.612e-12*
 87    -4.828168587321  8.082e-14* 4.909e-02  9.468e-02  1.673e-12* 3.200e-12*
 88    -4.828168587321 -2.309e-14* 4.909e-02  9.468e-02  8.858e-13* 1.694e-12*
 89    -4.828168587321  4.174e-14* 4.909e-02  9.468e-02  4.068e-13* 7.843e-13*
 90    -4.828168587321 -6.661e-14* 4.909e-02  9.468e-02  4.721e-13* 9.029e-13*
 91    -4.828168587321 -3.997e-14* 4.909e-02  9.468e-02  5.778e-15* 1.066e-14*
 92    -4.828168587321  3.819e-14* 4.909e-02  9.468e-02  1.155e-13* 2.225e-13*
 93    -4.828168587321 -4.441e-15* 4.909e-02  9.468e-02  1.014e-13* 1.945e-13*
 94    -4.828168587321 -3.997e-14* 4.909e-02  9.468e-02  7.526e-14* 1.452e-13*
 95    -4.828168587321  1.075e-13* 4.909e-02  9.468e-02  5.897e-14* 1.150e-13*
 96    -4.828168587321 -2.398e-14* 4.909e-02  9.468e-02  4.348e-14* 8.371e-14*
 97    -4.828168587321 -1.066e-14* 4.909e-02  9.468e-02  3.481e-14* 6.750e-14*
 98    -4.828168587321 -3.197e-14* 4.909e-02  9.468e-02  5.020e-14* 9.681e-14*
 99    -4.828168587321  7.283e-14* 4.909e-02  9.468e-02  7.526e-16* 1.776e-15*
100    -4.828168587321 -9.415e-14* 4.909e-02  9.468e-02  3.764e-14* 7.239e-14*
101    -4.828168587321 -3.553e-15* 4.909e-02  9.468e-02  4.287e-15* 8.882e-15*
102    -4.828168587321  2.132e-14* 4.909e-02  9.468e-02  1.855e-15* 3.553e-15*
103    -4.828168587321  4.619e-14* 4.909e-02  9.468e-02  6.484e-16* 1.776e-15*
104    -4.828168587321 -3.197e-14* 4.909e-02  9.468e-02  2.185e-12* 4.179e-12*
105    -4.828168587321 -4.707e-14* 4.909e-02  9.468e-02  3.715e-15* 7.550e-15*
106    -4.828168587321  4.707e-14* 4.909e-02  9.468e-02  4.685e-15* 8.882e-15*
107    -4.828168587321 -2.576e-14* 4.909e-02  9.468e-02  1.838e-14* 3.586e-14*
108    -4.828168587321  3.109e-14* 4.909e-02  9.468e-02  4.340e-15* 9.104e-15*
109    -4.828168587321 -1.297e-13* 4.909e-02  9.468e-02  2.738e-15* 5.329e-15*
110    -4.828168587321  2.132e-14* 4.909e-02  9.468e-02  6.292e-16* 1.776e-15*
111    -4.828168587321  6.306e-14* 4.909e-02  9.468e-02  3.627e-16* 1.776e-15*
112    -4.828168587321  8.882e-15* 4.909e-02  9.468e-02  1.213e-15* 2.665e-15*
113    -4.828168587321 -4.086e-14* 4.909e-02  9.468e-02  4.039e-16* 1.776e-15*
114    -4.828168587321  1.776e-14* 4.909e-02  9.468e-02  4.779e-16* 1.776e-15*
115    -4.828168587321  5.329e-15* 4.909e-02  9.468e-02  3.252e-15* 6.439e-15*
116    -4.828168587321  3.997e-14* 4.909e-02  9.468e-02  2.244e-16* 8.882e-16*
117    -4.828168587321  4.086e-14* 4.909e-02  9.468e-02  9.604e-16* 1.887e-15*
118    -4.828168587321 -7.905e-14* 4.909e-02  9.468e-02  2.747e-16* 8.882e-16*
119    -4.828168587321 -5.329e-15* 4.909e-02  9.468e-02  2.452e-16* 8.882e-16*
120    -4.828168587321 -1.332e-14* 4.909e-02  9.468e-02  1.781e-16* 8.882e-16*
121    -4.828168587321  1.510e-14* 4.909e-02  9.468e-02  1.453e-16* 4.441e-16*
122    -4.828168587321  2.043e-14* 4.909e-02  9.468e-02  1.785e-16* 8.882e-16*
123    -4.828168587321  1.243e-14* 4.909e-02  9.468e-02  2.447e-16* 8.882e-16*
124    -4.828168587321  3.286e-14* 4.909e-02  9.468e-02  1.792e-16* 8.882e-16*
125    -4.828168587321  2.576e-14* 4.909e-02  9.468e-02  4.548e-16* 1.776e-15*
126    -4.828168587321 -8.882e-14* 4.909e-02  9.468e-02  5.535e-16* 1.776e-15*
127    -4.828168587321  7.283e-14* 4.909e-02  9.468e-02  2.447e-16* 8.882e-16*
128    -4.828168587321 -4.796e-14* 4.909e-02  9.468e-02  1.488e-15* 3.109e-15*
129    -4.828168587321 -4.086e-14* 4.909e-02  9.468e-02  2.452e-16* 8.882e-16*
130    -4.828168587321  4.441e-15* 4.909e-02  9.468e-02  1.785e-16* 8.882e-16*
131    -4.828168587321  4.619e-14* 4.909e-02  9.468e-02  1.453e-16* 4.441e-16*
132    -4.828168587321 -2.398e-14* 4.909e-02  9.468e-02  1.219e-16* 4.441e-16*
133    -4.828168587321  1.066e-14* 4.909e-02  9.468e-02  6.130e-17* 2.220e-16*
134    -4.828168587321 -2.842e-14* 4.909e-02  9.468e-02  4.338e-17* 2.220e-16*
135    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  2.295e-17* 5.551e-17*
136    -4.828168587321 -2.665e-15* 4.909e-02  9.468e-02  2.027e-17* 5.551e-17*
137    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
138    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
139    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
140    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
141    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
142    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
143    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
144    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
145    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
146    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
147    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
148    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
149    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
150    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
151    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
152    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
153    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
154    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
155    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
156    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
157    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
158    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
159    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
160    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
161    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
162    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
163    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
164    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
165    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
166    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
167    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
168    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
169    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
170    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
171    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
172    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
173    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
174    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
175    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
176    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
177    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
178    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
179    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
180    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
181    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
182    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
183    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
184    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
185    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
186    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
187    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
188    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
189    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
190    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
191    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
192    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
193    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
194    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
195    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
196    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
197    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
198    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
199    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  0.000e+00* 0.000e+00*
200    -4.828168587321  0.000e+00* 4.909e-02  9.468e-02  3.583e-18* 2.776e-17*
