#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o_6_f_lowE.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_6_f_lowE.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_6_f_lowE.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_6_f_lowE.xyz
# RANDOMSEED 2946218840
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.005000 ps
# GEOMTIME 0.010000 ps
# TOTALTIME 4.500000 ps
# TIMESTEP 0.000100 ps
# EQTIME 1.500000 ps
# EQRATE 0.200000 ps
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD leapfrog
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.4600 -4.50941e+01  2.096e+01 -6.605e+01 -8.866e+01  2.261e+01  0.000e+00  2.011e+01 -1.088e+02  1.002e+01  1.260e+01  0.000e+00  0.000e+00  3.700e+02  1.248e+03
 0.4650 -4.54683e+01  2.085e+01 -6.632e+01 -8.045e+01  1.413e+01  0.000e+00  2.084e+01 -1.013e+02  1.103e+01  3.097e+00  0.000e+00  0.000e+00  3.681e+02 -6.904e+02
 0.4700 -4.57856e+01  2.095e+01 -6.674e+01 -7.976e+01  1.302e+01  0.000e+00  2.018e+01 -9.993e+01  1.175e+01  1.276e+00  0.000e+00  0.000e+00  3.699e+02  1.251e+03
 0.4750 -4.60865e+01  1.774e+01 -6.383e+01 -8.476e+01  2.093e+01  0.000e+00  1.745e+01 -1.022e+02  9.072e+00  1.186e+01  0.000e+00  0.000e+00  3.133e+02 -4.991e+02
 0.4800 -4.63964e+01  1.985e+01 -6.625e+01 -7.744e+01  1.119e+01  0.000e+00  1.508e+01 -9.252e+01  8.008e+00  3.187e+00  0.000e+00  0.000e+00  3.505e+02  1.278e+03
 0.4850 -4.66875e+01  2.588e+01 -7.256e+01 -7.933e+01  6.765e+00  0.000e+00  1.220e+01 -9.153e+01  4.771e+00  1.995e+00  0.000e+00  0.000e+00  4.569e+02  1.613e+02
 0.4900 -4.69735e+01  2.565e+01 -7.263e+01 -8.472e+01  1.210e+01  0.000e+00  1.015e+01 -9.487e+01  4.119e+00  7.977e+00  0.000e+00  0.000e+00  4.529e+02  1.060e+03
 0.4950 -4.73038e+01  2.526e+01 -7.256e+01 -8.153e+01  8.973e+00  0.000e+00  9.560e+00 -9.109e+01  5.872e+00  3.100e+00  0.000e+00  0.000e+00  4.459e+02  1.157e+03
 0.5000 -4.76497e+01  2.919e+01 -7.684e+01 -8.759e+01  1.075e+01  0.000e+00  9.202e+00 -9.679e+01  6.449e+00  4.298e+00  0.000e+00  0.000e+00  5.154e+02  6.766e+02
 0.5050 -4.79783e+01  2.632e+01 -7.430e+01 -8.782e+01  1.351e+01  0.000e+00  9.651e+00 -9.747e+01  8.924e+00  4.591e+00  0.000e+00  0.000e+00  4.648e+02  1.680e+03
