#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\ethane.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\ethane.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\ethane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\ethane.xyz
# RANDOMSEED 3435445132
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.001000 ps
# GEOMTIME 0.001000 ps
# TOTALTIME 0.500000 ps
# TIMESTEP 0.000100 ps
# EQTIME 0.000000 ps
# EQRATE 0.500000 ps
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.1010  2.87276e+01  1.333e+01  1.539e+01  0.000e+00  1.539e+01  0.000e+00  0.000e+00  0.000e+00  3.610e+00  1.132e+01  4.618e-01  0.000e+00  5.592e+02 -5.776e+02
 0.1020  2.87290e+01  1.150e+01  1.723e+01  0.000e+00  1.723e+01  0.000e+00  0.000e+00  0.000e+00  5.618e+00  1.118e+01  4.281e-01  0.000e+00  4.822e+02 -7.815e+02
 0.1030  2.87289e+01  1.237e+01  1.636e+01  0.000e+00  1.636e+01  0.000e+00  0.000e+00  0.000e+00  5.770e+00  1.022e+01  3.705e-01  0.000e+00  5.186e+02 -7.662e+02
 0.1040  2.87274e+01  1.586e+01  1.286e+01  0.000e+00  1.286e+01  0.000e+00  0.000e+00  0.000e+00  4.055e+00  8.509e+00  2.997e-01  0.000e+00  6.652e+02 -5.325e+02
 0.1050  2.87259e+01  1.982e+01  8.906e+00  0.000e+00  8.906e+00  0.000e+00  0.000e+00  0.000e+00  2.340e+00  6.337e+00  2.294e-01  0.000e+00  8.312e+02 -1.355e+02
 0.1060  2.87257e+01  2.205e+01  6.679e+00  0.000e+00  6.679e+00  0.000e+00  0.000e+00  0.000e+00  2.340e+00  4.167e+00  1.718e-01  0.000e+00  9.245e+02  3.299e+02
 0.1070  2.87266e+01  2.221e+01  6.517e+00  0.000e+00  6.517e+00  0.000e+00  0.000e+00  0.000e+00  3.860e+00  2.522e+00  1.352e-01  0.000e+00  9.314e+02  7.545e+02
 0.1080  2.87273e+01  2.161e+01  7.118e+00  0.000e+00  7.118e+00  0.000e+00  0.000e+00  0.000e+00  5.137e+00  1.858e+00  1.228e-01  0.000e+00  9.062e+02  1.044e+03
 0.1090  2.87269e+01  2.131e+01  7.418e+00  0.000e+00  7.418e+00  0.000e+00  0.000e+00  0.000e+00  4.816e+00  2.469e+00  1.322e-01  0.000e+00  8.936e+02  1.142e+03
 0.1100  2.87260e+01  2.082e+01  7.905e+00  0.000e+00  7.905e+00  0.000e+00  0.000e+00  0.000e+00  3.360e+00  4.387e+00  1.580e-01  0.000e+00  8.731e+02  1.045e+03
 0.1110  2.87258e+01  1.881e+01  9.913e+00  0.000e+00  9.913e+00  0.000e+00  0.000e+00  0.000e+00  2.424e+00  7.296e+00  1.931e-01  0.000e+00  7.889e+02  7.970e+02
 0.1120  2.87269e+01  1.500e+01  1.373e+01  0.000e+00  1.373e+01  0.000e+00  0.000e+00  0.000e+00  3.006e+00  1.050e+01  2.292e-01  0.000e+00  6.288e+02  4.797e+02
 0.1130  2.87286e+01  1.105e+01  1.768e+01  0.000e+00  1.768e+01  0.000e+00  0.000e+00  0.000e+00  4.428e+00  1.300e+01  2.568e-01  0.000e+00  4.632e+02  1.872e+02
 0.1140  2.87295e+01  9.479e+00  1.925e+01  0.000e+00  1.925e+01  0.000e+00  0.000e+00  0.000e+00  5.118e+00  1.387e+01  2.669e-01  0.000e+00  3.975e+02  3.461e+00
 0.1150  2.87287e+01  1.151e+01  1.722e+01  0.000e+00  1.722e+01  0.000e+00  0.000e+00  0.000e+00  4.288e+00  1.268e+01  2.539e-01  0.000e+00  4.827e+02 -1.950e+01
