#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o_5.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_5.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_5.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o_5.xyz
# RANDOMSEED 2946218840
# TEMPERATURE 298.150000 K
# BOUNDARY 10.000000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYTIME 0.005000 ps
# GEOMTIME 0.010000 ps
# TOTALTIME 3.000000 ps
# TIMESTEP 0.000100 ps
# EQTIME 1.000000 ps
# EQRATE 0.200000 ps
# VANDERWAALSCUTOFF 2.500000
# ELECTROSTATICCUTOFF 10.000000 A
# KINETIC_CALC_METHOD leapfrog
# GRADIENT_CALC_METHOD analytic
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.2150  6.74339e+00  1.440e+01 -7.659e+00 -2.094e+01  1.329e+01  0.000e+00  1.356e+01 -3.450e+01  5.786e+00  7.499e+00  0.000e+00  0.000e+00  3.221e+02 -8.375e+02
 0.2200  6.53245e+00  1.931e+01 -1.278e+01 -2.133e+01  8.552e+00  0.000e+00  1.380e+01 -3.513e+01  7.608e+00  9.443e-01  0.000e+00  0.000e+00  4.320e+02  4.391e+02
 0.2250  6.34302e+00  1.973e+01 -1.339e+01 -2.018e+01  6.793e+00  0.000e+00  1.383e+01 -3.401e+01  5.425e+00  1.368e+00  0.000e+00  0.000e+00  4.414e+02 -3.461e+02
 0.2300  6.15513e+00  1.543e+01 -9.272e+00 -2.039e+01  1.112e+01  0.000e+00  1.264e+01 -3.303e+01  4.707e+00  6.415e+00  0.000e+00  0.000e+00  3.450e+02 -2.180e+02
 0.2350  5.95197e+00  1.957e+01 -1.362e+01 -2.155e+01  7.929e+00  0.000e+00  1.044e+01 -3.199e+01  5.090e+00  2.839e+00  0.000e+00  0.000e+00  4.377e+02  4.756e+02
 0.2400  5.74940e+00  2.457e+01 -1.882e+01 -2.292e+01  4.101e+00  0.000e+00  8.287e+00 -3.120e+01  3.502e+00  5.986e-01  0.000e+00  0.000e+00  5.494e+02 -3.130e+02
 0.2450  5.54070e+00  2.036e+01 -1.482e+01 -2.626e+01  1.144e+01  0.000e+00  6.162e+00 -3.242e+01  6.021e+00  5.417e+00  0.000e+00  0.000e+00  4.554e+02  1.102e+03
 0.2500  5.32095e+00  1.700e+01 -1.167e+01 -2.039e+01  8.719e+00  0.000e+00  4.645e+00 -2.504e+01  4.247e+00  4.473e+00  0.000e+00  0.000e+00  3.801e+02 -3.601e+02
 0.2550  5.12450e+00  1.904e+01 -1.391e+01 -2.335e+01  9.436e+00  0.000e+00  3.381e+00 -2.673e+01  7.698e+00  1.738e+00  0.000e+00  0.000e+00  4.258e+02  1.296e+03
 0.2600  4.95609e+00  1.611e+01 -1.116e+01 -2.100e+01  9.844e+00  0.000e+00  2.446e+00 -2.345e+01  6.344e+00  3.500e+00  0.000e+00  0.000e+00  3.603e+02 -4.364e+02
 0.2650  4.77980e+00  1.237e+01 -7.590e+00 -1.930e+01  1.171e+01  0.000e+00  1.815e+00 -2.111e+01  7.931e+00  3.774e+00  0.000e+00  0.000e+00  2.767e+02  1.284e+03
 0.2700  4.60723e+00  1.697e+01 -1.236e+01 -2.058e+01  8.221e+00  0.000e+00  1.307e+00 -2.189e+01  4.582e+00  3.639e+00  0.000e+00  0.000e+00  3.795e+02 -1.112e+02
 0.2750  4.45800e+00  1.956e+01 -1.510e+01 -2.008e+01  4.973e+00  0.000e+00  9.619e-01 -2.104e+01  3.742e+00  1.231e+00  0.000e+00  0.000e+00  4.375e+02  7.721e+02
 0.2800  4.31083e+00  1.552e+01 -1.121e+01 -1.765e+01  6.438e+00  0.000e+00  7.206e-01 -1.837e+01  2.586e+00  3.853e+00  0.000e+00  0.000e+00  3.472e+02  5.204e+02
 0.2850  4.16064e+00  1.649e+01 -1.233e+01 -1.963e+01  7.297e+00  0.000e+00  5.454e-01 -2.017e+01  2.035e+00  5.262e+00  0.000e+00  0.000e+00  3.688e+02  1.980e+02
 0.2900  4.03046e+00  1.923e+01 -1.520e+01 -1.936e+01  4.163e+00  0.000e+00  3.912e-01 -1.975e+01  3.966e+00  1.967e-01  0.000e+00  0.000e+00  4.300e+02  1.006e+03
 0.2950  3.90792e+00  1.403e+01 -1.012e+01 -1.749e+01  7.374e+00  0.000e+00  3.400e-01 -1.783e+01  4.273e+00  3.101e+00  0.000e+00  0.000e+00  3.137e+02 -1.330e+02
 0.3000  3.77294e+00  1.081e+01 -7.032e+00 -2.182e+01  1.479e+01  0.000e+00  2.516e-01 -2.207e+01  8.162e+00  6.624e+00  0.000e+00  0.000e+00  2.417e+02  1.353e+03
 0.3050  3.64400e+00  1.485e+01 -1.121e+01 -1.866e+01  7.455e+00  0.000e+00  2.349e-01 -1.890e+01  6.902e+00  5.525e-01  0.000e+00  0.000e+00  3.322e+02 -2.973e+02
 0.3100  3.52512e+00  1.453e+01 -1.101e+01 -2.051e+01  9.500e+00  0.000e+00  2.082e-01 -2.072e+01  8.092e+00  1.408e+00  0.000e+00  0.000e+00  3.250e+02  1.430e+03
 0.3150  3.39688e+00  1.212e+01 -8.720e+00 -2.056e+01  1.185e+01  0.000e+00  2.470e-01 -2.081e+01  4.747e+00  7.098e+00  0.000e+00  0.000e+00  2.710e+02 -1.803e+02
 0.3200  3.26842e+00  1.713e+01 -1.387e+01 -1.918e+01  5.311e+00  0.000e+00  3.203e-01 -1.950e+01  3.506e+00  1.805e+00  0.000e+00  0.000e+00  3.832e+02  1.078e+03
 0.3250  3.15796e+00  2.008e+01 -1.692e+01 -1.963e+01  2.709e+00  0.000e+00  4.456e-01 -2.008e+01  2.111e+00  5.987e-01  0.000e+00  0.000e+00  4.491e+02  2.641e+02
