#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\md\h2o.md
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\prm\h2o.prm
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\md\h2o.xyz
# RANDOMSEED 3473404960
# TEMPERATURE 298.150000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 1.000000 s
# ENERGYTIME 0.002000 ps
# GEOMTIME 0.001000 ps
# TOTALTIME 1.000000 ps
# TIMESTEP 0.000100 ps
# EQTIME 0.000000 ps
# EQRATE 0.500000 ps
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol]
#  time      e_total      e_kin      e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop       temp      press
 0.1960  1.15949e+01  8.523e+00  3.072e+00  0.000e+00  3.072e+00  0.000e+00  0.000e+00  0.000e+00  2.064e+00  1.008e+00  0.000e+00  0.000e+00  9.531e+02  9.577e+01
 0.1980  1.15941e+01  9.900e+00  1.694e+00  0.000e+00  1.694e+00  0.000e+00  0.000e+00  0.000e+00  3.109e-01  1.383e+00  0.000e+00  0.000e+00  1.107e+03 -1.029e+01
 0.2000  1.15951e+01  1.007e+01  1.528e+00  0.000e+00  1.528e+00  0.000e+00  0.000e+00  0.000e+00  1.371e+00  1.572e-01  0.000e+00  0.000e+00  1.126e+03 -3.116e+01
 0.2020  1.15930e+01  1.070e+01  8.936e-01  0.000e+00  8.936e-01  0.000e+00  0.000e+00  0.000e+00  5.316e-01  3.621e-01  0.000e+00  0.000e+00  1.196e+03  6.649e+01
 0.2040  1.15963e+01  7.348e+00  4.249e+00  0.000e+00  4.249e+00  0.000e+00  0.000e+00  0.000e+00  3.380e+00  8.690e-01  0.000e+00  0.000e+00  8.217e+02  1.157e+02
 0.2060  1.15925e+01  1.131e+01  2.807e-01  0.000e+00  2.807e-01  0.000e+00  0.000e+00  0.000e+00  3.724e-02  2.435e-01  0.000e+00  0.000e+00  1.265e+03  3.268e+01
 0.2080  1.15960e+01  9.293e+00  2.303e+00  0.000e+00  2.303e+00  0.000e+00  0.000e+00  0.000e+00  2.235e+00  6.823e-02  0.000e+00  0.000e+00  1.039e+03 -4.099e+01
 0.2100  1.15930e+01  1.088e+01  7.142e-01  0.000e+00  7.142e-01  0.000e+00  0.000e+00  0.000e+00  1.913e-01  5.229e-01  0.000e+00  0.000e+00  1.217e+03  2.076e+01
 0.2120  1.15955e+01  7.989e+00  3.606e+00  0.000e+00  3.606e+00  0.000e+00  0.000e+00  0.000e+00  3.102e+00  5.039e-01  0.000e+00  0.000e+00  8.934e+02  1.152e+02
 0.2140  1.15939e+01  9.754e+00  1.840e+00  0.000e+00  1.840e+00  0.000e+00  0.000e+00  0.000e+00  1.751e+00  8.822e-02  0.000e+00  0.000e+00  1.091e+03  8.462e+01
 0.2160  1.15940e+01  1.063e+01  9.635e-01  0.000e+00  9.635e-01  0.000e+00  0.000e+00  0.000e+00  7.445e-01  2.191e-01  0.000e+00  0.000e+00  1.189e+03 -2.035e+01
 0.2180  1.15953e+01  9.050e+00  2.545e+00  0.000e+00  2.545e+00  0.000e+00  0.000e+00  0.000e+00  1.243e+00  1.302e+00  0.000e+00  0.000e+00  1.012e+03 -2.740e+01
 0.2200  1.15937e+01  9.864e+00  1.729e+00  0.000e+00  1.729e+00  0.000e+00  0.000e+00  0.000e+00  7.332e-01  9.962e-01  0.000e+00  0.000e+00  1.103e+03  7.117e+01
 0.2220  1.15953e+01  9.034e+00  2.561e+00  0.000e+00  2.561e+00  0.000e+00  0.000e+00  0.000e+00  2.549e+00  1.196e-02  0.000e+00  0.000e+00  1.010e+03  1.114e+02
 0.2240  1.15932e+01  1.084e+01  7.572e-01  0.000e+00  7.572e-01  0.000e+00  0.000e+00  0.000e+00  1.219e-01  6.353e-01  0.000e+00  0.000e+00  1.212e+03  3.271e+01
 0.2260  1.15962e+01  8.874e+00  2.722e+00  0.000e+00  2.722e+00  0.000e+00  0.000e+00  0.000e+00  1.936e+00  7.858e-01  0.000e+00  0.000e+00  9.924e+02 -2.964e+01
 0.2280  1.15926e+01  1.157e+01  2.122e-02  0.000e+00  2.122e-02  0.000e+00  0.000e+00  0.000e+00  5.225e-03  1.599e-02  0.000e+00  0.000e+00  1.294e+03  2.749e+01
 0.2300  1.15959e+01  7.966e+00  3.630e+00  0.000e+00  3.630e+00  0.000e+00  0.000e+00  0.000e+00  3.198e+00  4.324e-01  0.000e+00  0.000e+00  8.908e+02  1.050e+02
 0.2320  1.15932e+01  9.968e+00  1.625e+00  0.000e+00  1.625e+00  0.000e+00  0.000e+00  0.000e+00  6.750e-01  9.504e-01  0.000e+00  0.000e+00  1.115e+03  7.013e+01
 0.2340  1.15951e+01  8.946e+00  2.649e+00  0.000e+00  2.649e+00  0.000e+00  0.000e+00  0.000e+00  2.009e+00  6.406e-01  0.000e+00  0.000e+00  1.000e+03 -2.136e+01
