#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\d-glucose.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\d-glucose.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\d-glucose.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\d-glucose.xyz
# RANDOMSEED 2661654898
# TEMPERATURE 500.000000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 20000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
   5224  3.36339e+01 -2.348e+01  5.712e+01  0.000e+00  1.002e-01 -2.358e+01  8.313e+00  3.295e+01  1.586e+01  0.000e+00
   5228  3.39489e+01 -2.353e+01  5.748e+01  0.000e+00  7.202e-02 -2.360e+01  8.447e+00  3.321e+01  1.582e+01  0.000e+00
   5232  3.29693e+01 -2.368e+01  5.665e+01  0.000e+00 -6.032e-02 -2.362e+01  9.362e+00  3.136e+01  1.592e+01  0.000e+00
   5236  3.32233e+01 -2.360e+01  5.682e+01  0.000e+00 -1.127e-01 -2.349e+01  9.477e+00  3.161e+01  1.574e+01  0.000e+00
   5240  3.25954e+01 -2.395e+01  5.655e+01  0.000e+00 -3.794e-01 -2.358e+01  1.152e+01  2.904e+01  1.598e+01  0.000e+00
   5244  3.25981e+01 -2.393e+01  5.652e+01  0.000e+00 -2.099e-01 -2.372e+01  8.493e+00  3.192e+01  1.611e+01  0.000e+00
   5248  3.17423e+01 -2.368e+01  5.542e+01  0.000e+00 -3.746e-02 -2.364e+01  8.555e+00  3.053e+01  1.633e+01  0.000e+00
   5252  3.58271e+01 -2.386e+01  5.969e+01  0.000e+00 -2.153e-01 -2.365e+01  1.104e+01  3.216e+01  1.649e+01  0.000e+00
   5256  3.52771e+01 -2.395e+01  5.923e+01  0.000e+00 -3.409e-01 -2.361e+01  1.098e+01  3.177e+01  1.648e+01  0.000e+00
   5260  3.61284e+01 -2.468e+01  6.081e+01  0.000e+00 -9.637e-01 -2.372e+01  1.466e+01  2.968e+01  1.648e+01  0.000e+00
   5264  3.62567e+01 -2.483e+01  6.108e+01  0.000e+00 -9.261e-01 -2.390e+01  1.570e+01  2.891e+01  1.647e+01  0.000e+00
   5268  3.41461e+01 -2.433e+01  5.847e+01  0.000e+00 -6.884e-01 -2.364e+01  1.178e+01  3.022e+01  1.647e+01  0.000e+00
   5272  3.42397e+01 -2.369e+01  5.793e+01  0.000e+00 -2.758e-01 -2.342e+01  1.183e+01  2.979e+01  1.632e+01  0.000e+00
   5276  3.43897e+01 -2.397e+01  5.836e+01  0.000e+00 -4.747e-01 -2.349e+01  1.311e+01  2.910e+01  1.615e+01  0.000e+00
   5280  3.79529e+01 -2.439e+01  6.234e+01  0.000e+00 -7.644e-01 -2.362e+01  1.658e+01  2.935e+01  1.641e+01  0.000e+00
   5284  3.39453e+01 -2.456e+01  5.850e+01  0.000e+00 -9.399e-01 -2.362e+01  1.430e+01  2.780e+01  1.640e+01  0.000e+00
   5288  3.50739e+01 -2.431e+01  5.939e+01  0.000e+00 -8.296e-01 -2.348e+01  1.266e+01  3.019e+01  1.654e+01  0.000e+00
   5292  3.54544e+01 -2.422e+01  5.968e+01  0.000e+00 -1.016e+00 -2.321e+01  1.403e+01  2.893e+01  1.672e+01  0.000e+00
   5296  3.28790e+01 -2.431e+01  5.719e+01  0.000e+00 -1.138e+00 -2.317e+01  1.176e+01  2.856e+01  1.687e+01  0.000e+00
   5300  3.03794e+01 -2.440e+01  5.477e+01  0.000e+00 -1.241e+00 -2.315e+01  9.749e+00  2.848e+01  1.655e+01  0.000e+00
   5304  3.19877e+01 -2.399e+01  5.597e+01  0.000e+00 -1.066e+00 -2.292e+01  9.256e+00  3.037e+01  1.635e+01  0.000e+00
   5308  3.00412e+01 -2.411e+01  5.415e+01  0.000e+00 -1.073e+00 -2.304e+01  1.083e+01  2.696e+01  1.636e+01  0.000e+00
   5312  3.13657e+01 -2.413e+01  5.549e+01  0.000e+00 -1.179e+00 -2.295e+01  1.213e+01  2.701e+01  1.635e+01  0.000e+00
   5316  2.97796e+01 -2.380e+01  5.358e+01  0.000e+00 -1.118e+00 -2.268e+01  1.275e+01  2.426e+01  1.656e+01  0.000e+00
   5320  2.97428e+01 -2.438e+01  5.412e+01  0.000e+00 -1.364e+00 -2.302e+01  1.239e+01  2.527e+01  1.646e+01  0.000e+00
   5324  2.78887e+01 -2.453e+01  5.242e+01  0.000e+00 -1.365e+00 -2.317e+01  1.128e+01  2.457e+01  1.657e+01  0.000e+00
   5328  3.03380e+01 -2.483e+01  5.516e+01  0.000e+00 -1.471e+00 -2.336e+01  1.487e+01  2.370e+01  1.659e+01  0.000e+00
   5332  2.73982e+01 -2.463e+01  5.203e+01  0.000e+00 -1.384e+00 -2.325e+01  1.165e+01  2.374e+01  1.664e+01  0.000e+00
   5336  2.85929e+01 -2.466e+01  5.325e+01  0.000e+00 -1.527e+00 -2.313e+01  1.393e+01  2.248e+01  1.684e+01  0.000e+00
   5340  2.70711e+01 -2.451e+01  5.159e+01  0.000e+00 -1.450e+00 -2.306e+01  1.435e+01  2.034e+01  1.690e+01  0.000e+00
   5344  2.72469e+01 -2.465e+01  5.189e+01  0.000e+00 -1.576e+00 -2.307e+01  1.380e+01  2.116e+01  1.693e+01  0.000e+00
   5348  3.07524e+01 -2.492e+01  5.568e+01  0.000e+00 -1.690e+00 -2.323e+01  1.470e+01  2.426e+01  1.671e+01  0.000e+00
   5352  2.84992e+01 -2.478e+01  5.328e+01  0.000e+00 -1.463e+00 -2.332e+01  1.281e+01  2.363e+01  1.684e+01  0.000e+00
   5356  3.05677e+01 -2.448e+01  5.505e+01  0.000e+00 -1.253e+00 -2.323e+01  1.317e+01  2.514e+01  1.673e+01  0.000e+00
   5360  3.03912e+01 -2.451e+01  5.490e+01  0.000e+00 -1.425e+00 -2.309e+01  1.534e+01  2.261e+01  1.695e+01  0.000e+00
   5364  2.98873e+01 -2.407e+01  5.396e+01  0.000e+00 -1.278e+00 -2.279e+01  1.335e+01  2.392e+01  1.669e+01  0.000e+00
   5368  2.97221e+01 -2.402e+01  5.374e+01  0.000e+00 -1.325e+00 -2.269e+01  1.575e+01  2.133e+01  1.667e+01  0.000e+00
   5372  2.91584e+01 -2.387e+01  5.303e+01  0.000e+00 -1.433e+00 -2.243e+01  1.515e+01  2.115e+01  1.673e+01  0.000e+00
   5376  2.95381e+01 -2.407e+01  5.360e+01  0.000e+00 -1.569e+00 -2.250e+01  1.428e+01  2.251e+01  1.682e+01  0.000e+00
   5380  3.10059e+01 -2.397e+01  5.497e+01  0.000e+00 -1.583e+00 -2.239e+01  1.518e+01  2.319e+01  1.660e+01  0.000e+00
   5384  2.83064e+01 -2.400e+01  5.231e+01  0.000e+00 -1.601e+00 -2.240e+01  1.235e+01  2.317e+01  1.679e+01  0.000e+00
   5388  2.72151e+01 -2.396e+01  5.118e+01  0.000e+00 -1.583e+00 -2.238e+01  1.306e+01  2.118e+01  1.694e+01  0.000e+00
   5392  3.05657e+01 -2.376e+01  5.433e+01  0.000e+00 -1.585e+00 -2.218e+01  1.586e+01  2.152e+01  1.694e+01  0.000e+00
   5396  2.76425e+01 -2.416e+01  5.181e+01  0.000e+00 -1.488e+00 -2.268e+01  1.478e+01  2.027e+01  1.675e+01  0.000e+00
   5400  2.62619e+01 -2.399e+01  5.025e+01  0.000e+00 -1.494e+00 -2.249e+01  1.356e+01  2.012e+01  1.656e+01  0.000e+00
   5404  3.17071e+01 -2.417e+01  5.588e+01  0.000e+00 -1.613e+00 -2.256e+01  1.619e+01  2.326e+01  1.642e+01  0.000e+00
   5408  2.93235e+01 -2.406e+01  5.338e+01  0.000e+00 -1.523e+00 -2.254e+01  1.265e+01  2.425e+01  1.648e+01  0.000e+00
   5412  2.81256e+01 -2.400e+01  5.212e+01  0.000e+00 -1.311e+00 -2.269e+01  1.002e+01  2.562e+01  1.648e+01  0.000e+00
   5416  2.54686e+01 -2.434e+01  4.981e+01  0.000e+00 -1.494e+00 -2.285e+01  6.977e+00  2.656e+01  1.628e+01  0.000e+00
   5420  2.88475e+01 -2.394e+01  5.279e+01  0.000e+00 -1.340e+00 -2.260e+01  1.018e+01  2.638e+01  1.622e+01  0.000e+00
   5424  2.64967e+01 -2.422e+01  5.072e+01  0.000e+00 -1.565e+00 -2.265e+01  8.655e+00  2.602e+01  1.604e+01  0.000e+00
   5428  2.61052e+01 -2.443e+01  5.054e+01  0.000e+00 -1.719e+00 -2.271e+01  1.142e+01  2.294e+01  1.618e+01  0.000e+00
   5432  2.62566e+01 -2.443e+01  5.068e+01  0.000e+00 -1.681e+00 -2.275e+01  1.241e+01  2.200e+01  1.627e+01  0.000e+00
   5436  2.93274e+01 -2.447e+01  5.380e+01  0.000e+00 -1.683e+00 -2.279e+01  1.587e+01  2.135e+01  1.658e+01  0.000e+00
   5440  2.81473e+01 -2.460e+01  5.275e+01  0.000e+00 -1.661e+00 -2.294e+01  1.445e+01  2.175e+01  1.655e+01  0.000e+00
   5444  2.95624e+01 -2.447e+01  5.403e+01  0.000e+00 -1.493e+00 -2.298e+01  1.589e+01  2.167e+01  1.647e+01  0.000e+00
   5448  2.65210e+01 -2.441e+01  5.093e+01  0.000e+00 -1.482e+00 -2.292e+01  1.416e+01  2.029e+01  1.648e+01  0.000e+00
   5452  2.40975e+01 -2.441e+01  4.851e+01  0.000e+00 -1.463e+00 -2.295e+01  1.218e+01  1.966e+01  1.667e+01  0.000e+00
   5456  2.31918e+01 -2.454e+01  4.773e+01  0.000e+00 -1.480e+00 -2.306e+01  1.033e+01  2.066e+01  1.674e+01  0.000e+00
   5460  2.35004e+01 -2.484e+01  4.834e+01  0.000e+00 -1.636e+00 -2.320e+01  1.032e+01  2.126e+01  1.676e+01  0.000e+00
   5464  2.50293e+01 -2.462e+01  4.965e+01  0.000e+00 -1.451e+00 -2.317e+01  9.740e+00  2.279e+01  1.712e+01  0.000e+00
   5468  2.16369e+01 -2.478e+01  4.642e+01  0.000e+00 -1.608e+00 -2.318e+01  8.677e+00  2.092e+01  1.682e+01  0.000e+00
   5472  2.32887e+01 -2.507e+01  4.836e+01  0.000e+00 -1.692e+00 -2.338e+01  8.782e+00  2.293e+01  1.664e+01  0.000e+00
   5476  2.18068e+01 -2.536e+01  4.717e+01  0.000e+00 -1.781e+00 -2.358e+01  7.914e+00  2.256e+01  1.669e+01  0.000e+00
   5480  2.22646e+01 -2.533e+01  4.759e+01  0.000e+00 -1.848e+00 -2.348e+01  7.963e+00  2.312e+01  1.651e+01  0.000e+00
   5484  2.35400e+01 -2.522e+01  4.876e+01  0.000e+00 -1.980e+00 -2.324e+01  1.021e+01  2.213e+01  1.643e+01  0.000e+00
   5488  2.18062e+01 -2.537e+01  4.718e+01  0.000e+00 -1.995e+00 -2.337e+01  1.077e+01  2.024e+01  1.616e+01  0.000e+00
   5492  2.42694e+01 -2.536e+01  4.963e+01  0.000e+00 -1.998e+00 -2.336e+01  1.045e+01  2.346e+01  1.572e+01  0.000e+00
   5496  2.65607e+01 -2.526e+01  5.182e+01  0.000e+00 -1.992e+00 -2.326e+01  1.322e+01  2.302e+01  1.558e+01  0.000e+00
   5500  2.60881e+01 -2.500e+01  5.109e+01  0.000e+00 -2.023e+00 -2.298e+01  1.433e+01  2.098e+01  1.577e+01  0.000e+00
   5504  2.29328e+01 -2.510e+01  4.803e+01  0.000e+00 -1.937e+00 -2.316e+01  1.216e+01  2.025e+01  1.562e+01  0.000e+00
   5508  2.27053e+01 -2.509e+01  4.780e+01  0.000e+00 -1.944e+00 -2.315e+01  1.321e+01  1.906e+01  1.553e+01  0.000e+00
   5512  2.31610e+01 -2.513e+01  4.830e+01  0.000e+00 -1.953e+00 -2.318e+01  1.291e+01  1.960e+01  1.579e+01  0.000e+00
   5516  2.28787e+01 -2.506e+01  4.794e+01  0.000e+00 -1.939e+00 -2.312e+01  1.107e+01  2.128e+01  1.559e+01  0.000e+00
   5520  2.62477e+01 -2.511e+01  5.136e+01  0.000e+00 -2.010e+00 -2.310e+01  1.461e+01  2.116e+01  1.559e+01  0.000e+00
   5524  2.55730e+01 -2.516e+01  5.073e+01  0.000e+00 -2.068e+00 -2.309e+01  1.260e+01  2.265e+01  1.548e+01  0.000e+00
   5528  2.39714e+01 -2.527e+01  4.924e+01  0.000e+00 -2.064e+00 -2.321e+01  1.133e+01  2.258e+01  1.533e+01  0.000e+00
   5532  2.12903e+01 -2.532e+01  4.661e+01  0.000e+00 -2.108e+00 -2.321e+01  1.017e+01  2.102e+01  1.543e+01  0.000e+00
   5536  2.16298e+01 -2.545e+01  4.708e+01  0.000e+00 -2.050e+00 -2.340e+01  1.103e+01  2.059e+01  1.546e+01  0.000e+00
   5540  2.24899e+01 -2.550e+01  4.799e+01  0.000e+00 -2.041e+00 -2.345e+01  1.195e+01  2.052e+01  1.552e+01  0.000e+00
   5544  2.20280e+01 -2.556e+01  4.759e+01  0.000e+00 -2.021e+00 -2.354e+01  8.634e+00  2.337e+01  1.558e+01  0.000e+00
   5548  2.30585e+01 -2.549e+01  4.855e+01  0.000e+00 -2.053e+00 -2.343e+01  9.729e+00  2.321e+01  1.561e+01  0.000e+00
   5552  2.26996e+01 -2.534e+01  4.804e+01  0.000e+00 -2.036e+00 -2.331e+01  1.047e+01  2.185e+01  1.572e+01  0.000e+00
   5556  2.28002e+01 -2.510e+01  4.790e+01  0.000e+00 -1.987e+00 -2.311e+01  9.824e+00  2.233e+01  1.575e+01  0.000e+00
   5560  2.43213e+01 -2.480e+01  4.912e+01  0.000e+00 -1.972e+00 -2.283e+01  1.119e+01  2.198e+01  1.596e+01  0.000e+00
   5564  2.21043e+01 -2.471e+01  4.681e+01  0.000e+00 -1.922e+00 -2.279e+01  9.325e+00  2.136e+01  1.613e+01  0.000e+00
   5568  2.21923e+01 -2.455e+01  4.674e+01  0.000e+00 -1.792e+00 -2.275e+01  8.904e+00  2.153e+01  1.631e+01  0.000e+00
   5572  2.41231e+01 -2.471e+01  4.883e+01  0.000e+00 -1.873e+00 -2.284e+01  1.069e+01  2.192e+01  1.622e+01  0.000e+00
   5576  2.37450e+01 -2.476e+01  4.851e+01  0.000e+00 -1.890e+00 -2.287e+01  1.064e+01  2.175e+01  1.611e+01  0.000e+00
   5580  2.53327e+01 -2.470e+01  5.004e+01  0.000e+00 -1.866e+00 -2.284e+01  1.179e+01  2.206e+01  1.619e+01  0.000e+00
   5584  2.75204e+01 -2.457e+01  5.209e+01  0.000e+00 -1.812e+00 -2.276e+01  1.491e+01  2.116e+01  1.602e+01  0.000e+00
   5588  2.69469e+01 -2.462e+01  5.157e+01  0.000e+00 -1.835e+00 -2.279e+01  1.416e+01  2.138e+01  1.602e+01  0.000e+00
   5592  2.50470e+01 -2.444e+01  4.949e+01  0.000e+00 -1.712e+00 -2.273e+01  1.462e+01  1.903e+01  1.584e+01  0.000e+00
   5596  2.23578e+01 -2.437e+01  4.673e+01  0.000e+00 -1.649e+00 -2.272e+01  1.243e+01  1.841e+01  1.589e+01  0.000e+00
   5600  2.26244e+01 -2.450e+01  4.712e+01  0.000e+00 -1.668e+00 -2.283e+01  1.262e+01  1.863e+01  1.588e+01  0.000e+00
   5604  1.97556e+01 -2.444e+01  4.419e+01  0.000e+00 -1.538e+00 -2.290e+01  1.046e+01  1.777e+01  1.597e+01  0.000e+00
   5608  1.97249e+01 -2.447e+01  4.419e+01  0.000e+00 -1.654e+00 -2.282e+01  1.237e+01  1.602e+01  1.581e+01  0.000e+00
   5612  2.13114e+01 -2.426e+01  4.557e+01  0.000e+00 -1.564e+00 -2.270e+01  1.511e+01  1.468e+01  1.579e+01  0.000e+00
   5616  2.23683e+01 -2.454e+01  4.691e+01  0.000e+00 -1.760e+00 -2.278e+01  1.396e+01  1.702e+01  1.593e+01  0.000e+00
   5620  1.96760e+01 -2.476e+01  4.443e+01  0.000e+00 -1.846e+00 -2.291e+01  1.288e+01  1.531e+01  1.625e+01  0.000e+00
   5624  2.07022e+01 -2.453e+01  4.523e+01  0.000e+00 -1.791e+00 -2.274e+01  1.302e+01  1.597e+01  1.625e+01  0.000e+00
   5628  1.80671e+01 -2.448e+01  4.255e+01  0.000e+00 -1.786e+00 -2.270e+01  1.190e+01  1.466e+01  1.599e+01  0.000e+00
   5632  1.77891e+01 -2.461e+01  4.240e+01  0.000e+00 -1.873e+00 -2.273e+01  1.306e+01  1.343e+01  1.590e+01  0.000e+00
   5636  1.88404e+01 -2.506e+01  4.390e+01  0.000e+00 -2.041e+00 -2.302e+01  1.444e+01  1.353e+01  1.593e+01  0.000e+00
   5640  1.77246e+01 -2.514e+01  4.286e+01  0.000e+00 -2.089e+00 -2.305e+01  1.368e+01  1.324e+01  1.594e+01  0.000e+00
   5644  1.55379e+01 -2.497e+01  4.051e+01  0.000e+00 -2.026e+00 -2.294e+01  1.067e+01  1.413e+01  1.571e+01  0.000e+00
   5648  1.60842e+01 -2.490e+01  4.098e+01  0.000e+00 -2.074e+00 -2.283e+01  1.109e+01  1.400e+01  1.589e+01  0.000e+00
   5652  1.89297e+01 -2.508e+01  4.401e+01  0.000e+00 -2.100e+00 -2.298e+01  1.420e+01  1.385e+01  1.596e+01  0.000e+00
   5656  1.45255e+01 -2.508e+01  3.960e+01  0.000e+00 -2.016e+00 -2.306e+01  9.596e+00  1.427e+01  1.574e+01  0.000e+00
   5660  1.82829e+01 -2.488e+01  4.316e+01  0.000e+00 -1.955e+00 -2.292e+01  1.210e+01  1.544e+01  1.563e+01  0.000e+00
   5664  2.26609e+01 -2.519e+01  4.785e+01  0.000e+00 -2.073e+00 -2.312e+01  1.587e+01  1.638e+01  1.560e+01  0.000e+00
   5668  2.62161e+01 -2.497e+01  5.118e+01  0.000e+00 -2.033e+00 -2.293e+01  1.779e+01  1.756e+01  1.584e+01  0.000e+00
   5672  2.68958e+01 -2.463e+01  5.153e+01  0.000e+00 -1.959e+00 -2.267e+01  1.827e+01  1.726e+01  1.600e+01  0.000e+00
   5676  2.62410e+01 -2.442e+01  5.066e+01  0.000e+00 -1.850e+00 -2.257e+01  1.542e+01  1.915e+01  1.610e+01  0.000e+00
   5680  2.42313e+01 -2.428e+01  4.852e+01  0.000e+00 -1.831e+00 -2.245e+01  1.482e+01  1.747e+01  1.623e+01  0.000e+00
   5684  2.34710e+01 -2.433e+01  4.781e+01  0.000e+00 -1.795e+00 -2.254e+01  1.274e+01  1.878e+01  1.629e+01  0.000e+00
   5688  2.22333e+01 -2.438e+01  4.661e+01  0.000e+00 -1.806e+00 -2.257e+01  1.226e+01  1.775e+01  1.660e+01  0.000e+00
   5692  2.44704e+01 -2.437e+01  4.884e+01  0.000e+00 -1.692e+00 -2.268e+01  1.356e+01  1.860e+01  1.669e+01  0.000e+00
   5696  2.31081e+01 -2.457e+01  4.768e+01  0.000e+00 -1.674e+00 -2.289e+01  1.199e+01  1.899e+01  1.669e+01  0.000e+00
   5700  2.26050e+01 -2.447e+01  4.708e+01  0.000e+00 -1.686e+00 -2.279e+01  1.160e+01  1.874e+01  1.674e+01  0.000e+00
   5704  2.39019e+01 -2.482e+01  4.872e+01  0.000e+00 -1.820e+00 -2.300e+01  1.118e+01  2.041e+01  1.713e+01  0.000e+00
   5708  2.21230e+01 -2.482e+01  4.694e+01  0.000e+00 -1.868e+00 -2.295e+01  9.084e+00  2.098e+01  1.688e+01  0.000e+00
   5712  2.16191e+01 -2.487e+01  4.649e+01  0.000e+00 -1.946e+00 -2.292e+01  8.179e+00  2.131e+01  1.700e+01  0.000e+00
   5716  2.26302e+01 -2.491e+01  4.754e+01  0.000e+00 -1.955e+00 -2.295e+01  9.597e+00  2.127e+01  1.668e+01  0.000e+00
   5720  2.25002e+01 -2.490e+01  4.740e+01  0.000e+00 -1.803e+00 -2.310e+01  7.959e+00  2.274e+01  1.670e+01  0.000e+00
   5724  2.45188e+01 -2.487e+01  4.939e+01  0.000e+00 -1.687e+00 -2.319e+01  1.016e+01  2.268e+01  1.656e+01  0.000e+00
   5728  2.72359e+01 -2.481e+01  5.205e+01  0.000e+00 -1.704e+00 -2.311e+01  1.185e+01  2.359e+01  1.660e+01  0.000e+00
   5732  2.62319e+01 -2.515e+01  5.138e+01  0.000e+00 -1.849e+00 -2.330e+01  1.342e+01  2.149e+01  1.648e+01  0.000e+00
   5736  2.59067e+01 -2.505e+01  5.096e+01  0.000e+00 -1.767e+00 -2.329e+01  1.316e+01  2.145e+01  1.635e+01  0.000e+00
   5740  2.55834e+01 -2.505e+01  5.064e+01  0.000e+00 -1.731e+00 -2.332e+01  1.350e+01  2.069e+01  1.645e+01  0.000e+00
   5744  2.38380e+01 -2.507e+01  4.890e+01  0.000e+00 -1.572e+00 -2.349e+01  1.331e+01  1.917e+01  1.642e+01  0.000e+00
   5748  2.47463e+01 -2.531e+01  5.006e+01  0.000e+00 -1.684e+00 -2.363e+01  1.371e+01  1.986e+01  1.649e+01  0.000e+00
   5752  2.27403e+01 -2.541e+01  4.815e+01  0.000e+00 -1.591e+00 -2.382e+01  1.230e+01  1.944e+01  1.641e+01  0.000e+00
   5756  2.15994e+01 -2.522e+01  4.681e+01  0.000e+00 -1.713e+00 -2.350e+01  1.018e+01  2.006e+01  1.657e+01  0.000e+00
   5760  2.49298e+01 -2.512e+01  5.005e+01  0.000e+00 -1.426e+00 -2.369e+01  1.176e+01  2.192e+01  1.637e+01  0.000e+00
   5764  2.84385e+01 -2.531e+01  5.375e+01  0.000e+00 -1.500e+00 -2.381e+01  1.324e+01  2.407e+01  1.643e+01  0.000e+00
   5768  2.55167e+01 -2.532e+01  5.084e+01  0.000e+00 -1.509e+00 -2.381e+01  1.118e+01  2.310e+01  1.656e+01  0.000e+00
   5772  2.64929e+01 -2.528e+01  5.177e+01  0.000e+00 -1.544e+00 -2.374e+01  1.207e+01  2.284e+01  1.687e+01  0.000e+00
   5776  2.92285e+01 -2.519e+01  5.442e+01  0.000e+00 -1.379e+00 -2.381e+01  1.469e+01  2.305e+01  1.668e+01  0.000e+00
   5780  2.89259e+01 -2.486e+01  5.378e+01  0.000e+00 -1.404e+00 -2.345e+01  1.290e+01  2.394e+01  1.695e+01  0.000e+00
   5784  2.51835e+01 -2.507e+01  5.025e+01  0.000e+00 -1.703e+00 -2.337e+01  9.464e+00  2.369e+01  1.710e+01  0.000e+00
   5788  2.61445e+01 -2.517e+01  5.132e+01  0.000e+00 -1.612e+00 -2.356e+01  9.211e+00  2.513e+01  1.698e+01  0.000e+00
   5792  2.73855e+01 -2.523e+01  5.261e+01  0.000e+00 -1.790e+00 -2.344e+01  1.058e+01  2.487e+01  1.716e+01  0.000e+00
   5796  2.56242e+01 -2.564e+01  5.126e+01  0.000e+00 -1.740e+00 -2.390e+01  1.008e+01  2.427e+01  1.692e+01  0.000e+00
   5800  2.50828e+01 -2.548e+01  5.057e+01  0.000e+00 -1.572e+00 -2.391e+01  9.565e+00  2.385e+01  1.715e+01  0.000e+00
   5804  2.55682e+01 -2.536e+01  5.093e+01  0.000e+00 -1.596e+00 -2.377e+01  1.030e+01  2.370e+01  1.694e+01  0.000e+00
   5808  2.84614e+01 -2.530e+01  5.376e+01  0.000e+00 -1.627e+00 -2.367e+01  1.183e+01  2.504e+01  1.688e+01  0.000e+00
   5812  2.94496e+01 -2.508e+01  5.453e+01  0.000e+00 -1.399e+00 -2.368e+01  9.943e+00  2.764e+01  1.695e+01  0.000e+00
   5816  3.08845e+01 -2.477e+01  5.566e+01  0.000e+00 -1.256e+00 -2.352e+01  1.284e+01  2.588e+01  1.693e+01  0.000e+00
   5820  2.92815e+01 -2.491e+01  5.419e+01  0.000e+00 -1.320e+00 -2.359e+01  1.202e+01  2.527e+01  1.691e+01  0.000e+00
   5824  2.58667e+01 -2.510e+01  5.097e+01  0.000e+00 -1.335e+00 -2.377e+01  7.933e+00  2.615e+01  1.689e+01  0.000e+00
   5828  2.53187e+01 -2.502e+01  5.034e+01  0.000e+00 -1.239e+00 -2.378e+01  7.391e+00  2.642e+01  1.654e+01  0.000e+00
   5832  2.56457e+01 -2.516e+01  5.081e+01  0.000e+00 -1.173e+00 -2.399e+01  7.762e+00  2.650e+01  1.655e+01  0.000e+00
   5836  2.89523e+01 -2.544e+01  5.439e+01  0.000e+00 -1.261e+00 -2.418e+01  1.121e+01  2.658e+01  1.660e+01  0.000e+00
   5840  2.92571e+01 -2.548e+01  5.474e+01  0.000e+00 -1.255e+00 -2.423e+01  1.218e+01  2.612e+01  1.644e+01  0.000e+00
   5844  2.55509e+01 -2.512e+01  5.067e+01  0.000e+00 -1.217e+00 -2.390e+01  9.916e+00  2.431e+01  1.644e+01  0.000e+00
   5848  2.76244e+01 -2.486e+01  5.249e+01  0.000e+00 -8.815e-01 -2.398e+01  1.312e+01  2.311e+01  1.625e+01  0.000e+00
   5852  2.85101e+01 -2.530e+01  5.381e+01  0.000e+00 -1.230e+00 -2.407e+01  1.707e+01  2.062e+01  1.611e+01  0.000e+00
   5856  3.01697e+01 -2.543e+01  5.560e+01  0.000e+00 -1.445e+00 -2.398e+01  1.849e+01  2.082e+01  1.629e+01  0.000e+00
   5860  2.92379e+01 -2.529e+01  5.453e+01  0.000e+00 -1.353e+00 -2.394e+01  1.781e+01  2.060e+01  1.612e+01  0.000e+00
   5864  3.07259e+01 -2.535e+01  5.608e+01  0.000e+00 -1.206e+00 -2.414e+01  1.796e+01  2.183e+01  1.628e+01  0.000e+00
   5868  3.19005e+01 -2.522e+01  5.713e+01  0.000e+00 -1.168e+00 -2.406e+01  1.981e+01  2.123e+01  1.608e+01  0.000e+00
   5872  2.97770e+01 -2.470e+01  5.447e+01  0.000e+00 -8.843e-01 -2.381e+01  1.735e+01  2.128e+01  1.584e+01  0.000e+00
   5876  3.09627e+01 -2.466e+01  5.563e+01  0.000e+00 -6.250e-01 -2.404e+01  1.893e+01  2.093e+01  1.577e+01  0.000e+00
   5880  3.20308e+01 -2.473e+01  5.676e+01  0.000e+00 -6.873e-01 -2.404e+01  2.130e+01  1.955e+01  1.591e+01  0.000e+00
   5884  3.23757e+01 -2.460e+01  5.697e+01  0.000e+00 -4.872e-01 -2.411e+01  2.186e+01  1.912e+01  1.599e+01  0.000e+00
   5888  3.22545e+01 -2.478e+01  5.703e+01  0.000e+00 -7.609e-01 -2.401e+01  2.359e+01  1.754e+01  1.590e+01  0.000e+00
   5892  3.02463e+01 -2.488e+01  5.513e+01  0.000e+00 -7.312e-01 -2.415e+01  2.212e+01  1.721e+01  1.581e+01  0.000e+00
   5896  2.46063e+01 -2.506e+01  4.967e+01  0.000e+00 -8.322e-01 -2.423e+01  1.639e+01  1.753e+01  1.574e+01  0.000e+00
   5900  2.67082e+01 -2.500e+01  5.170e+01  0.000e+00 -7.804e-01 -2.422e+01  1.659e+01  1.937e+01  1.575e+01  0.000e+00
   5904  2.13963e+01 -2.516e+01  4.655e+01  0.000e+00 -8.747e-01 -2.428e+01  1.226e+01  1.852e+01  1.578e+01  0.000e+00
   5908  2.24042e+01 -2.495e+01  4.735e+01  0.000e+00 -8.738e-01 -2.407e+01  1.153e+01  2.023e+01  1.559e+01  0.000e+00
   5912  2.26813e+01 -2.463e+01  4.731e+01  0.000e+00 -7.821e-01 -2.385e+01  1.374e+01  1.786e+01  1.572e+01  0.000e+00
