#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\hexane.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\hexane_optim.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\hexane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\hexane.xyz
# RANDOMSEED 558222221
# TEMPERATURE 500.000000 K
# BOUNDARY 21.750000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 10.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 60000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
  28964  3.28109e+01  1.409e+00  3.140e+01  0.000e+00  1.014e+00  3.947e-01  1.336e+01  1.229e+01  5.745e+00  0.000e+00
  28968  3.34401e+01  1.747e+00  3.169e+01  0.000e+00  1.351e+00  3.959e-01  1.387e+01  1.219e+01  5.635e+00  0.000e+00
  28972  2.72809e+01  1.618e+00  2.566e+01  0.000e+00  1.219e+00  3.986e-01  9.069e+00  1.097e+01  5.629e+00  0.000e+00
  28976  2.75612e+01  1.970e+00  2.559e+01  0.000e+00  1.569e+00  4.002e-01  9.642e+00  1.033e+01  5.619e+00  0.000e+00
  28980  2.81226e+01  1.592e+00  2.653e+01  0.000e+00  1.196e+00  3.961e-01  1.104e+01  9.874e+00  5.614e+00  0.000e+00
  28984  2.97948e+01  1.716e+00  2.808e+01  0.000e+00  1.316e+00  3.995e-01  1.242e+01  9.913e+00  5.751e+00  0.000e+00
  28988  2.72851e+01  2.222e+00  2.506e+01  0.000e+00  1.825e+00  3.971e-01  9.807e+00  9.379e+00  5.876e+00  0.000e+00
  28992  2.66852e+01  2.023e+00  2.466e+01  0.000e+00  1.627e+00  3.957e-01  8.291e+00  1.054e+01  5.836e+00  0.000e+00
  28996  2.76460e+01  1.683e+00  2.596e+01  0.000e+00  1.291e+00  3.916e-01  9.009e+00  1.105e+01  5.903e+00  0.000e+00
  29000  2.62546e+01  1.987e+00  2.427e+01  0.000e+00  1.594e+00  3.932e-01  9.264e+00  9.071e+00  5.933e+00  0.000e+00
  29004  3.02841e+01  2.322e+00  2.796e+01  0.000e+00  1.928e+00  3.944e-01  1.369e+01  8.326e+00  5.943e+00  0.000e+00
  29008  2.89229e+01  2.807e+00  2.612e+01  0.000e+00  2.410e+00  3.975e-01  9.803e+00  1.019e+01  6.122e+00  0.000e+00
  29012  2.60245e+01  3.109e+00  2.292e+01  0.000e+00  2.713e+00  3.959e-01  7.055e+00  9.826e+00  6.034e+00  0.000e+00
  29016  2.62517e+01  2.912e+00  2.334e+01  0.000e+00  2.519e+00  3.929e-01  6.864e+00  1.043e+01  6.049e+00  0.000e+00
  29020  2.81678e+01  3.238e+00  2.493e+01  0.000e+00  2.844e+00  3.937e-01  8.508e+00  1.031e+01  6.115e+00  0.000e+00
  29024  3.06662e+01  4.048e+00  2.662e+01  0.000e+00  3.654e+00  3.940e-01  1.038e+01  1.016e+01  6.080e+00  0.000e+00
  29028  3.26251e+01  5.011e+00  2.761e+01  0.000e+00  4.615e+00  3.953e-01  9.234e+00  1.221e+01  6.169e+00  0.000e+00
  29032  3.05203e+01  4.919e+00  2.560e+01  0.000e+00  4.521e+00  3.981e-01  6.144e+00  1.335e+01  6.111e+00  0.000e+00
  29036  3.22724e+01  4.586e+00  2.769e+01  0.000e+00  4.186e+00  3.995e-01  6.184e+00  1.527e+01  6.228e+00  0.000e+00
  29040  3.27825e+01  5.066e+00  2.772e+01  0.000e+00  4.667e+00  3.991e-01  6.157e+00  1.540e+01  6.161e+00  0.000e+00
  29044  3.22089e+01  5.488e+00  2.672e+01  0.000e+00  5.090e+00  3.983e-01  6.681e+00  1.394e+01  6.098e+00  0.000e+00
  29048  3.11996e+01  6.222e+00  2.498e+01  0.000e+00  5.822e+00  3.997e-01  6.844e+00  1.221e+01  5.919e+00  0.000e+00
  29052  3.11300e+01  5.007e+00  2.612e+01  0.000e+00  4.609e+00  3.981e-01  8.507e+00  1.174e+01  5.876e+00  0.000e+00
  29056  3.05268e+01  4.407e+00  2.612e+01  0.000e+00  4.010e+00  3.965e-01  8.762e+00  1.144e+01  5.917e+00  0.000e+00
  29060  3.09044e+01  4.258e+00  2.665e+01  0.000e+00  3.861e+00  3.970e-01  8.516e+00  1.240e+01  5.732e+00  0.000e+00
  29064  3.22921e+01  4.129e+00  2.816e+01  0.000e+00  3.731e+00  3.977e-01  1.068e+01  1.184e+01  5.640e+00  0.000e+00
  29068  2.98124e+01  3.888e+00  2.592e+01  0.000e+00  3.490e+00  3.978e-01  1.051e+01  9.785e+00  5.633e+00  0.000e+00
  29072  2.96975e+01  3.022e+00  2.668e+01  0.000e+00  2.627e+00  3.945e-01  1.213e+01  8.873e+00  5.672e+00  0.000e+00
  29076  2.99405e+01  3.465e+00  2.648e+01  0.000e+00  3.068e+00  3.972e-01  1.266e+01  8.214e+00  5.607e+00  0.000e+00
  29080  3.26704e+01  3.089e+00  2.958e+01  0.000e+00  2.695e+00  3.938e-01  1.517e+01  8.740e+00  5.670e+00  0.000e+00
  29084  3.26887e+01  3.208e+00  2.948e+01  0.000e+00  2.813e+00  3.947e-01  1.652e+01  7.406e+00  5.549e+00  0.000e+00
  29088  3.32370e+01  3.128e+00  3.011e+01  0.000e+00  2.733e+00  3.949e-01  1.716e+01  7.479e+00  5.469e+00  0.000e+00
  29092  3.57494e+01  3.242e+00  3.251e+01  0.000e+00  2.845e+00  3.971e-01  1.888e+01  8.186e+00  5.445e+00  0.000e+00
  29096  3.40839e+01  3.039e+00  3.104e+01  0.000e+00  2.642e+00  3.973e-01  1.736e+01  8.109e+00  5.578e+00  0.000e+00
  29100  3.53801e+01  3.273e+00  3.211e+01  0.000e+00  2.875e+00  3.978e-01  1.730e+01  9.215e+00  5.591e+00  0.000e+00
  29104  3.15364e+01  3.848e+00  2.769e+01  0.000e+00  3.451e+00  3.976e-01  1.209e+01  1.001e+01  5.594e+00  0.000e+00
  29108  3.40865e+01  3.795e+00  3.029e+01  0.000e+00  3.397e+00  3.976e-01  1.267e+01  1.205e+01  5.568e+00  0.000e+00
  29112  3.24807e+01  4.430e+00  2.805e+01  0.000e+00  4.030e+00  4.002e-01  1.052e+01  1.190e+01  5.626e+00  0.000e+00
  29116  3.60320e+01  3.982e+00  3.205e+01  0.000e+00  3.584e+00  3.985e-01  1.167e+01  1.470e+01  5.680e+00  0.000e+00
  29120  3.66358e+01  4.667e+00  3.197e+01  0.000e+00  4.266e+00  4.013e-01  1.113e+01  1.521e+01  5.626e+00  0.000e+00
  29124  3.59064e+01  4.585e+00  3.132e+01  0.000e+00  4.186e+00  3.992e-01  9.184e+00  1.654e+01  5.595e+00  0.000e+00
  29128  3.09254e+01  3.851e+00  2.707e+01  0.000e+00  3.455e+00  3.964e-01  6.226e+00  1.521e+01  5.639e+00  0.000e+00
  29132  3.20582e+01  4.321e+00  2.774e+01  0.000e+00  3.923e+00  3.982e-01  6.670e+00  1.534e+01  5.722e+00  0.000e+00
  29136  3.19106e+01  4.318e+00  2.759e+01  0.000e+00  3.921e+00  3.975e-01  7.363e+00  1.450e+01  5.733e+00  0.000e+00
  29140  2.85062e+01  3.798e+00  2.471e+01  0.000e+00  3.402e+00  3.960e-01  4.614e+00  1.446e+01  5.634e+00  0.000e+00
  29144  3.22202e+01  3.987e+00  2.823e+01  0.000e+00  3.591e+00  3.958e-01  7.422e+00  1.517e+01  5.642e+00  0.000e+00
  29148  3.72633e+01  4.089e+00  3.317e+01  0.000e+00  3.693e+00  3.955e-01  1.137e+01  1.620e+01  5.601e+00  0.000e+00
  29152  3.76494e+01  4.137e+00  3.351e+01  0.000e+00  3.743e+00  3.941e-01  9.132e+00  1.869e+01  5.691e+00  0.000e+00
  29156  3.67763e+01  4.109e+00  3.267e+01  0.000e+00  3.717e+00  3.921e-01  9.236e+00  1.774e+01  5.687e+00  0.000e+00
  29160  3.92913e+01  3.909e+00  3.538e+01  0.000e+00  3.518e+00  3.913e-01  9.006e+00  2.069e+01  5.685e+00  0.000e+00
  29164  4.01671e+01  4.378e+00  3.579e+01  0.000e+00  3.988e+00  3.899e-01  7.510e+00  2.257e+01  5.704e+00  0.000e+00
  29168  3.97127e+01  3.968e+00  3.574e+01  0.000e+00  3.579e+00  3.895e-01  9.547e+00  2.067e+01  5.530e+00  0.000e+00
  29172  3.77649e+01  3.984e+00  3.378e+01  0.000e+00  3.593e+00  3.905e-01  7.187e+00  2.092e+01  5.678e+00  0.000e+00
  29176  3.97839e+01  4.509e+00  3.527e+01  0.000e+00  4.119e+00  3.905e-01  8.655e+00  2.084e+01  5.780e+00  0.000e+00
  29180  3.80557e+01  4.450e+00  3.361e+01  0.000e+00  4.061e+00  3.895e-01  6.015e+00  2.193e+01  5.657e+00  0.000e+00
  29184  3.71144e+01  4.230e+00  3.288e+01  0.000e+00  3.838e+00  3.919e-01  7.422e+00  1.985e+01  5.616e+00  0.000e+00
  29188  3.72475e+01  4.359e+00  3.289e+01  0.000e+00  3.964e+00  3.955e-01  6.780e+00  2.060e+01  5.512e+00  0.000e+00
  29192  3.91186e+01  4.626e+00  3.449e+01  0.000e+00  4.228e+00  3.988e-01  9.366e+00  1.966e+01  5.465e+00  0.000e+00
  29196  4.30998e+01  4.164e+00  3.894e+01  0.000e+00  3.765e+00  3.984e-01  1.272e+01  2.076e+01  5.461e+00  0.000e+00
  29200  4.17812e+01  3.972e+00  3.781e+01  0.000e+00  3.571e+00  4.003e-01  1.233e+01  1.997e+01  5.515e+00  0.000e+00
  29204  4.10094e+01  3.576e+00  3.743e+01  0.000e+00  3.176e+00  4.002e-01  1.177e+01  2.016e+01  5.499e+00  0.000e+00
  29208  4.22344e+01  3.470e+00  3.876e+01  0.000e+00  3.070e+00  3.998e-01  1.452e+01  1.868e+01  5.567e+00  0.000e+00
  29212  4.30480e+01  3.520e+00  3.953e+01  0.000e+00  3.120e+00  4.000e-01  1.326e+01  2.064e+01  5.632e+00  0.000e+00
  29216  4.66325e+01  4.014e+00  4.262e+01  0.000e+00  3.613e+00  4.008e-01  1.268e+01  2.423e+01  5.704e+00  0.000e+00
  29220  4.62896e+01  3.416e+00  4.287e+01  0.000e+00  3.014e+00  4.013e-01  1.453e+01  2.270e+01  5.643e+00  0.000e+00
  29224  4.95938e+01  2.965e+00  4.663e+01  0.000e+00  2.568e+00  3.972e-01  1.829e+01  2.253e+01  5.810e+00  0.000e+00
  29228  4.31785e+01  3.596e+00  3.958e+01  0.000e+00  3.199e+00  3.969e-01  1.055e+01  2.323e+01  5.802e+00  0.000e+00
  29232  4.57317e+01  3.354e+00  4.238e+01  0.000e+00  2.958e+00  3.961e-01  1.148e+01  2.509e+01  5.802e+00  0.000e+00
  29236  4.62602e+01  4.031e+00  4.223e+01  0.000e+00  3.634e+00  3.968e-01  1.061e+01  2.588e+01  5.739e+00  0.000e+00
  29240  4.43526e+01  3.496e+00  4.086e+01  0.000e+00  3.100e+00  3.961e-01  7.199e+00  2.790e+01  5.761e+00  0.000e+00
  29244  4.19192e+01  2.873e+00  3.905e+01  0.000e+00  2.480e+00  3.932e-01  7.436e+00  2.595e+01  5.664e+00  0.000e+00
  29248  3.98335e+01  2.418e+00  3.742e+01  0.000e+00  2.025e+00  3.934e-01  7.662e+00  2.416e+01  5.593e+00  0.000e+00
  29252  3.92545e+01  2.153e+00  3.710e+01  0.000e+00  1.760e+00  3.930e-01  9.120e+00  2.223e+01  5.751e+00  0.000e+00
  29256  3.70998e+01  2.335e+00  3.476e+01  0.000e+00  1.944e+00  3.913e-01  8.301e+00  2.080e+01  5.661e+00  0.000e+00
  29260  3.83369e+01  2.450e+00  3.589e+01  0.000e+00  2.057e+00  3.927e-01  8.450e+00  2.185e+01  5.590e+00  0.000e+00
  29264  3.86308e+01  2.696e+00  3.593e+01  0.000e+00  2.300e+00  3.965e-01  9.729e+00  2.046e+01  5.743e+00  0.000e+00
  29268  3.78757e+01  2.364e+00  3.551e+01  0.000e+00  1.969e+00  3.948e-01  8.885e+00  2.079e+01  5.833e+00  0.000e+00
  29272  3.91294e+01  2.162e+00  3.697e+01  0.000e+00  1.768e+00  3.936e-01  1.091e+01  2.013e+01  5.929e+00  0.000e+00
  29276  4.02766e+01  2.189e+00  3.809e+01  0.000e+00  1.800e+00  3.892e-01  1.016e+01  2.211e+01  5.815e+00  0.000e+00
  29280  3.95784e+01  1.806e+00  3.777e+01  0.000e+00  1.421e+00  3.852e-01  1.162e+01  2.050e+01  5.654e+00  0.000e+00
  29284  3.91547e+01  1.976e+00  3.718e+01  0.000e+00  1.588e+00  3.886e-01  1.108e+01  2.029e+01  5.803e+00  0.000e+00
  29288  3.74198e+01  2.567e+00  3.485e+01  0.000e+00  2.177e+00  3.899e-01  9.599e+00  1.946e+01  5.798e+00  0.000e+00
  29292  3.17734e+01  2.239e+00  2.953e+01  0.000e+00  1.848e+00  3.915e-01  6.685e+00  1.720e+01  5.651e+00  0.000e+00
  29296  3.06896e+01  2.080e+00  2.861e+01  0.000e+00  1.688e+00  3.923e-01  7.029e+00  1.604e+01  5.545e+00  0.000e+00
  29300  3.08640e+01  1.788e+00  2.908e+01  0.000e+00  1.397e+00  3.913e-01  7.768e+00  1.570e+01  5.612e+00  0.000e+00
  29304  3.11366e+01  1.584e+00  2.955e+01  0.000e+00  1.195e+00  3.899e-01  9.489e+00  1.449e+01  5.569e+00  0.000e+00
  29308  2.97991e+01  1.505e+00  2.829e+01  0.000e+00  1.114e+00  3.915e-01  1.067e+01  1.226e+01  5.366e+00  0.000e+00
  29312  3.16624e+01  1.643e+00  3.002e+01  0.000e+00  1.246e+00  3.965e-01  1.357e+01  1.111e+01  5.339e+00  0.000e+00
  29316  3.16798e+01  1.426e+00  3.025e+01  0.000e+00  1.033e+00  3.931e-01  1.247e+01  1.242e+01  5.363e+00  0.000e+00
  29320  3.11693e+01  1.632e+00  2.954e+01  0.000e+00  1.237e+00  3.957e-01  1.178e+01  1.231e+01  5.453e+00  0.000e+00
  29324  2.99616e+01  1.481e+00  2.848e+01  0.000e+00  1.087e+00  3.937e-01  8.277e+00  1.478e+01  5.428e+00  0.000e+00
  29328  2.83201e+01  1.362e+00  2.696e+01  0.000e+00  9.686e-01  3.932e-01  7.046e+00  1.453e+01  5.380e+00  0.000e+00
  29332  3.13736e+01  1.386e+00  2.999e+01  0.000e+00  9.898e-01  3.957e-01  1.021e+01  1.453e+01  5.251e+00  0.000e+00
  29336  2.93196e+01  1.256e+00  2.806e+01  0.000e+00  8.613e-01  3.946e-01  9.412e+00  1.346e+01  5.188e+00  0.000e+00
  29340  3.26843e+01  1.143e+00  3.154e+01  0.000e+00  7.474e-01  3.954e-01  1.147e+01  1.503e+01  5.044e+00  0.000e+00
  29344  2.92829e+01  1.010e+00  2.827e+01  0.000e+00  6.163e-01  3.935e-01  9.413e+00  1.381e+01  5.045e+00  0.000e+00
  29348  2.81935e+01  1.023e+00  2.717e+01  0.000e+00  6.328e-01  3.906e-01  7.102e+00  1.483e+01  5.236e+00  0.000e+00
  29352  2.96763e+01  1.075e+00  2.860e+01  0.000e+00  6.835e-01  3.913e-01  6.859e+00  1.654e+01  5.202e+00  0.000e+00
  29356  2.81819e+01  9.472e-01  2.723e+01  0.000e+00  5.554e-01  3.917e-01  6.725e+00  1.550e+01  5.015e+00  0.000e+00
  29360  2.70363e+01  1.128e+00  2.591e+01  0.000e+00  7.356e-01  3.925e-01  6.099e+00  1.488e+01  4.931e+00  0.000e+00
  29364  2.76225e+01  9.029e-01  2.672e+01  0.000e+00  5.095e-01  3.933e-01  6.161e+00  1.566e+01  4.896e+00  0.000e+00
  29368  2.73592e+01  1.065e+00  2.629e+01  0.000e+00  6.704e-01  3.941e-01  7.433e+00  1.391e+01  4.955e+00  0.000e+00
  29372  2.76243e+01  7.674e-01  2.686e+01  0.000e+00  3.737e-01  3.937e-01  8.976e+00  1.298e+01  4.902e+00  0.000e+00
  29376  2.48539e+01  8.814e-01  2.397e+01  0.000e+00  4.879e-01  3.934e-01  5.928e+00  1.316e+01  4.882e+00  0.000e+00
  29380  2.83172e+01  9.158e-01  2.740e+01  0.000e+00  5.239e-01  3.918e-01  9.349e+00  1.300e+01  5.051e+00  0.000e+00
  29384  2.83216e+01  9.277e-01  2.739e+01  0.000e+00  5.392e-01  3.885e-01  9.883e+00  1.238e+01  5.129e+00  0.000e+00
  29388  2.68447e+01  9.626e-01  2.588e+01  0.000e+00  5.741e-01  3.885e-01  8.145e+00  1.263e+01  5.104e+00  0.000e+00
  29392  2.83056e+01  9.163e-01  2.739e+01  0.000e+00  5.245e-01  3.918e-01  9.119e+00  1.301e+01  5.258e+00  0.000e+00
  29396  2.87590e+01  1.050e+00  2.771e+01  0.000e+00  6.531e-01  3.973e-01  9.572e+00  1.294e+01  5.192e+00  0.000e+00
  29400  2.41769e+01  9.557e-01  2.322e+01  0.000e+00  5.611e-01  3.946e-01  6.097e+00  1.190e+01  5.226e+00  0.000e+00
  29404  2.23561e+01  9.528e-01  2.140e+01  0.000e+00  5.566e-01  3.962e-01  5.410e+00  1.072e+01  5.274e+00  0.000e+00
  29408  2.29087e+01  9.279e-01  2.198e+01  0.000e+00  5.340e-01  3.939e-01  5.055e+00  1.165e+01  5.279e+00  0.000e+00
  29412  2.21087e+01  8.183e-01  2.129e+01  0.000e+00  4.286e-01  3.897e-01  3.926e+00  1.207e+01  5.295e+00  0.000e+00
  29416  2.27386e+01  7.867e-01  2.195e+01  0.000e+00  3.970e-01  3.897e-01  3.236e+00  1.334e+01  5.377e+00  0.000e+00
  29420  2.78567e+01  7.478e-01  2.711e+01  0.000e+00  3.575e-01  3.903e-01  6.163e+00  1.554e+01  5.407e+00  0.000e+00
  29424  2.88747e+01  7.102e-01  2.816e+01  0.000e+00  3.215e-01  3.887e-01  6.249e+00  1.646e+01  5.455e+00  0.000e+00
  29428  3.09791e+01  8.105e-01  3.017e+01  0.000e+00  4.195e-01  3.910e-01  7.612e+00  1.703e+01  5.530e+00  0.000e+00
  29432  2.98877e+01  8.156e-01  2.907e+01  0.000e+00  4.233e-01  3.923e-01  7.344e+00  1.634e+01  5.384e+00  0.000e+00
  29436  2.92412e+01  8.096e-01  2.843e+01  0.000e+00  4.192e-01  3.904e-01  6.598e+00  1.645e+01  5.383e+00  0.000e+00
  29440  2.89966e+01  7.408e-01  2.826e+01  0.000e+00  3.535e-01  3.874e-01  4.884e+00  1.799e+01  5.386e+00  0.000e+00
  29444  2.85980e+01  7.825e-01  2.782e+01  0.000e+00  3.935e-01  3.890e-01  4.581e+00  1.785e+01  5.383e+00  0.000e+00
  29448  3.11983e+01  8.634e-01  3.033e+01  0.000e+00  4.744e-01  3.889e-01  7.271e+00  1.778e+01  5.289e+00  0.000e+00
  29452  3.13050e+01  8.970e-01  3.041e+01  0.000e+00  5.071e-01  3.899e-01  7.110e+00  1.791e+01  5.383e+00  0.000e+00
  29456  3.00902e+01  8.727e-01  2.922e+01  0.000e+00  4.828e-01  3.899e-01  7.876e+00  1.599e+01  5.349e+00  0.000e+00
  29460  3.70235e+01  7.711e-01  3.625e+01  0.000e+00  3.838e-01  3.873e-01  1.668e+01  1.424e+01  5.338e+00  0.000e+00
  29464  3.76079e+01  7.811e-01  3.683e+01  0.000e+00  3.940e-01  3.871e-01  1.792e+01  1.346e+01  5.444e+00  0.000e+00
  29468  3.58451e+01  7.428e-01  3.510e+01  0.000e+00  3.555e-01  3.874e-01  1.507e+01  1.456e+01  5.475e+00  0.000e+00
  29472  3.22258e+01  6.740e-01  3.155e+01  0.000e+00  2.870e-01  3.870e-01  1.110e+01  1.489e+01  5.560e+00  0.000e+00
  29476  3.04570e+01  7.224e-01  2.973e+01  0.000e+00  3.355e-01  3.869e-01  1.046e+01  1.372e+01  5.554e+00  0.000e+00
  29480  3.19706e+01  7.471e-01  3.122e+01  0.000e+00  3.617e-01  3.854e-01  8.602e+00  1.680e+01  5.821e+00  0.000e+00
  29484  3.09383e+01  8.882e-01  3.005e+01  0.000e+00  4.983e-01  3.899e-01  7.853e+00  1.640e+01  5.799e+00  0.000e+00
  29488  2.86884e+01  8.562e-01  2.783e+01  0.000e+00  4.650e-01  3.913e-01  8.045e+00  1.378e+01  6.003e+00  0.000e+00
  29492  2.66016e+01  8.100e-01  2.579e+01  0.000e+00  4.183e-01  3.917e-01  6.063e+00  1.379e+01  5.941e+00  0.000e+00
  29496  2.82960e+01  8.258e-01  2.747e+01  0.000e+00  4.350e-01  3.907e-01  7.730e+00  1.367e+01  6.075e+00  0.000e+00
  29500  2.73398e+01  9.319e-01  2.641e+01  0.000e+00  5.407e-01  3.912e-01  9.036e+00  1.118e+01  6.192e+00  0.000e+00
  29504  2.57587e+01  1.063e+00  2.470e+01  0.000e+00  6.722e-01  3.904e-01  6.581e+00  1.187e+01  6.242e+00  0.000e+00
  29508  2.79832e+01  1.124e+00  2.686e+01  0.000e+00  7.347e-01  3.891e-01  7.618e+00  1.284e+01  6.398e+00  0.000e+00
  29512  2.97978e+01  1.101e+00  2.870e+01  0.000e+00  7.132e-01  3.882e-01  8.372e+00  1.384e+01  6.484e+00  0.000e+00
  29516  3.00909e+01  1.195e+00  2.890e+01  0.000e+00  8.046e-01  3.904e-01  8.155e+00  1.416e+01  6.582e+00  0.000e+00
  29520  3.00372e+01  1.032e+00  2.901e+01  0.000e+00  6.428e-01  3.894e-01  8.348e+00  1.418e+01  6.480e+00  0.000e+00
  29524  2.96339e+01  9.428e-01  2.869e+01  0.000e+00  5.541e-01  3.887e-01  8.287e+00  1.398e+01  6.423e+00  0.000e+00
  29528  2.67367e+01  9.262e-01  2.581e+01  0.000e+00  5.366e-01  3.897e-01  7.557e+00  1.189e+01  6.359e+00  0.000e+00
  29532  2.67918e+01  9.375e-01  2.585e+01  0.000e+00  5.473e-01  3.902e-01  6.613e+00  1.300e+01  6.243e+00  0.000e+00
  29536  2.75684e+01  1.006e+00  2.656e+01  0.000e+00  6.173e-01  3.884e-01  6.364e+00  1.391e+01  6.287e+00  0.000e+00
  29540  2.80189e+01  9.677e-01  2.705e+01  0.000e+00  5.804e-01  3.873e-01  7.070e+00  1.363e+01  6.354e+00  0.000e+00
  29544  2.72564e+01  9.934e-01  2.626e+01  0.000e+00  6.040e-01  3.894e-01  7.043e+00  1.294e+01  6.276e+00  0.000e+00
  29548  2.51005e+01  1.068e+00  2.403e+01  0.000e+00  6.757e-01  3.918e-01  6.109e+00  1.171e+01  6.214e+00  0.000e+00
  29552  2.55442e+01  1.163e+00  2.438e+01  0.000e+00  7.704e-01  3.923e-01  5.046e+00  1.308e+01  6.258e+00  0.000e+00
  29556  2.48737e+01  1.176e+00  2.370e+01  0.000e+00  7.829e-01  3.929e-01  4.943e+00  1.252e+01  6.239e+00  0.000e+00
  29560  2.48364e+01  1.180e+00  2.366e+01  0.000e+00  7.886e-01  3.917e-01  4.491e+00  1.301e+01  6.156e+00  0.000e+00
  29564  2.27413e+01  1.165e+00  2.158e+01  0.000e+00  7.714e-01  3.933e-01  4.923e+00  1.052e+01  6.133e+00  0.000e+00
  29568  2.35247e+01  1.122e+00  2.240e+01  0.000e+00  7.299e-01  3.918e-01  6.123e+00  1.010e+01  6.181e+00  0.000e+00
  29572  2.42697e+01  1.097e+00  2.317e+01  0.000e+00  7.060e-01  3.907e-01  6.199e+00  1.075e+01  6.227e+00  0.000e+00
  29576  2.58192e+01  1.089e+00  2.473e+01  0.000e+00  7.000e-01  3.888e-01  7.489e+00  1.097e+01  6.268e+00  0.000e+00
  29580  2.71012e+01  1.127e+00  2.597e+01  0.000e+00  7.376e-01  3.895e-01  7.505e+00  1.223e+01  6.238e+00  0.000e+00
  29584  2.68611e+01  1.120e+00  2.574e+01  0.000e+00  7.306e-01  3.896e-01  9.397e+00  1.008e+01  6.262e+00  0.000e+00
  29588  2.75986e+01  1.053e+00  2.655e+01  0.000e+00  6.643e-01  3.891e-01  8.468e+00  1.163e+01  6.444e+00  0.000e+00
  29592  2.68329e+01  1.167e+00  2.567e+01  0.000e+00  7.763e-01  3.903e-01  8.620e+00  1.060e+01  6.443e+00  0.000e+00
  29596  2.90464e+01  1.116e+00  2.793e+01  0.000e+00  7.256e-01  3.902e-01  8.761e+00  1.272e+01  6.446e+00  0.000e+00
  29600  2.83625e+01  1.115e+00  2.725e+01  0.000e+00  7.265e-01  3.883e-01  8.101e+00  1.276e+01  6.391e+00  0.000e+00
  29604  2.85127e+01  1.198e+00  2.731e+01  0.000e+00  8.051e-01  3.928e-01  8.970e+00  1.203e+01  6.316e+00  0.000e+00
  29608  3.19104e+01  1.180e+00  3.073e+01  0.000e+00  7.877e-01  3.923e-01  1.271e+01  1.184e+01  6.177e+00  0.000e+00
  29612  3.05583e+01  1.176e+00  2.938e+01  0.000e+00  7.845e-01  3.911e-01  1.233e+01  1.082e+01  6.231e+00  0.000e+00
  29616  2.74509e+01  1.210e+00  2.624e+01  0.000e+00  8.180e-01  3.925e-01  1.033e+01  9.582e+00  6.329e+00  0.000e+00
  29620  3.14332e+01  1.268e+00  3.016e+01  0.000e+00  8.784e-01  3.901e-01  1.274e+01  1.115e+01  6.277e+00  0.000e+00
  29624  2.84863e+01  1.137e+00  2.735e+01  0.000e+00  7.485e-01  3.885e-01  1.143e+01  9.667e+00  6.249e+00  0.000e+00
  29628  2.71216e+01  1.213e+00  2.591e+01  0.000e+00  8.209e-01  3.916e-01  8.926e+00  1.070e+01  6.283e+00  0.000e+00
  29632  2.67305e+01  1.340e+00  2.539e+01  0.000e+00  9.444e-01  3.959e-01  1.021e+01  8.920e+00  6.265e+00  0.000e+00
  29636  2.72685e+01  1.102e+00  2.617e+01  0.000e+00  7.104e-01  3.912e-01  1.203e+01  8.026e+00  6.108e+00  0.000e+00
  29640  2.69638e+01  9.463e-01  2.602e+01  0.000e+00  5.582e-01  3.880e-01  1.153e+01  8.351e+00  6.132e+00  0.000e+00
  29644  2.61240e+01  9.847e-01  2.514e+01  0.000e+00  5.954e-01  3.893e-01  1.114e+01  7.790e+00  6.211e+00  0.000e+00
  29648  2.69313e+01  9.512e-01  2.598e+01  0.000e+00  5.645e-01  3.867e-01  1.059e+01  9.152e+00  6.239e+00  0.000e+00
  29652  2.75954e+01  9.418e-01  2.665e+01  0.000e+00  5.578e-01  3.840e-01  1.142e+01  8.903e+00  6.330e+00  0.000e+00
  29656  2.84692e+01  8.812e-01  2.759e+01  0.000e+00  4.956e-01  3.856e-01  1.284e+01  8.417e+00  6.326e+00  0.000e+00
  29660  3.03918e+01  8.530e-01  2.954e+01  0.000e+00  4.699e-01  3.831e-01  1.335e+01  1.000e+01  6.189e+00  0.000e+00
  29664  3.20959e+01  9.409e-01  3.116e+01  0.000e+00  5.600e-01  3.809e-01  1.438e+01  1.056e+01  6.220e+00  0.000e+00
  29668  3.00963e+01  8.386e-01  2.926e+01  0.000e+00  4.597e-01  3.788e-01  1.284e+01  1.019e+01  6.228e+00  0.000e+00
  29672  3.23742e+01  6.919e-01  3.168e+01  0.000e+00  3.122e-01  3.797e-01  1.182e+01  1.351e+01  6.355e+00  0.000e+00
  29676  3.08854e+01  7.502e-01  3.014e+01  0.000e+00  3.691e-01  3.811e-01  1.188e+01  1.188e+01  6.383e+00  0.000e+00
  29680  3.01315e+01  6.984e-01  2.943e+01  0.000e+00  3.168e-01  3.817e-01  1.392e+01  9.207e+00  6.310e+00  0.000e+00
