#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\butane_lowT.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\butane.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.xyz
# RANDOMSEED 2661654898
# TEMPERATURE 150.000000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 40000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
  23852  4.02726e+00  5.952e-01  3.432e+00  0.000e+00  1.009e-01  4.943e-01  2.105e+00  1.301e+00  2.657e-02  0.000e+00
  23856  4.09051e+00  5.932e-01  3.497e+00  0.000e+00  1.000e-01  4.932e-01  1.954e+00  1.509e+00  3.402e-02  0.000e+00
  23860  3.35058e+00  6.315e-01  2.719e+00  0.000e+00  1.340e-01  4.975e-01  1.321e+00  1.368e+00  2.998e-02  0.000e+00
  23864  4.10113e+00  6.335e-01  3.468e+00  0.000e+00  1.363e-01  4.973e-01  1.829e+00  1.599e+00  4.017e-02  0.000e+00
  23868  4.75673e+00  6.175e-01  4.139e+00  0.000e+00  1.214e-01  4.961e-01  2.011e+00  2.075e+00  5.360e-02  0.000e+00
  23872  3.88445e+00  6.047e-01  3.280e+00  0.000e+00  1.106e-01  4.941e-01  1.320e+00  1.913e+00  4.692e-02  0.000e+00
  23876  3.39910e+00  6.136e-01  2.786e+00  0.000e+00  1.195e-01  4.941e-01  9.541e-01  1.781e+00  5.056e-02  0.000e+00
  23880  3.16355e+00  5.821e-01  2.581e+00  0.000e+00  8.897e-02  4.932e-01  5.581e-01  1.967e+00  5.669e-02  0.000e+00
  23884  3.44245e+00  5.971e-01  2.845e+00  0.000e+00  1.017e-01  4.954e-01  8.761e-01  1.912e+00  5.738e-02  0.000e+00
  23888  3.08453e+00  6.132e-01  2.471e+00  0.000e+00  1.170e-01  4.962e-01  4.044e-01  2.013e+00  5.374e-02  0.000e+00
  23892  3.55581e+00  6.264e-01  2.929e+00  0.000e+00  1.287e-01  4.977e-01  1.004e+00  1.881e+00  4.367e-02  0.000e+00
  23896  3.59464e+00  6.374e-01  2.957e+00  0.000e+00  1.397e-01  4.977e-01  6.711e-01  2.242e+00  4.441e-02  0.000e+00
  23900  3.65716e+00  6.324e-01  3.025e+00  0.000e+00  1.347e-01  4.977e-01  6.297e-01  2.348e+00  4.712e-02  0.000e+00
  23904  3.97425e+00  6.146e-01  3.360e+00  0.000e+00  1.187e-01  4.958e-01  1.293e+00  2.023e+00  4.359e-02  0.000e+00
  23908  4.24647e+00  6.026e-01  3.644e+00  0.000e+00  1.075e-01  4.951e-01  8.744e-01  2.703e+00  6.671e-02  0.000e+00
  23912  4.53558e+00  6.055e-01  3.930e+00  0.000e+00  1.097e-01  4.958e-01  1.501e+00  2.365e+00  6.505e-02  0.000e+00
  23916  4.23275e+00  5.695e-01  3.663e+00  0.000e+00  7.533e-02  4.942e-01  1.109e+00  2.494e+00  6.021e-02  0.000e+00
  23920  4.00038e+00  5.732e-01  3.427e+00  0.000e+00  7.848e-02  4.947e-01  5.351e-01  2.814e+00  7.854e-02  0.000e+00
  23924  4.57546e+00  5.533e-01  4.022e+00  0.000e+00  6.139e-02  4.919e-01  1.374e+00  2.576e+00  7.195e-02  0.000e+00
  23928  4.14437e+00  5.617e-01  3.583e+00  0.000e+00  6.936e-02  4.923e-01  1.214e+00  2.292e+00  7.694e-02  0.000e+00
  23932  3.56786e+00  5.466e-01  3.021e+00  0.000e+00  5.651e-02  4.901e-01  1.024e+00  1.937e+00  6.026e-02  0.000e+00
  23936  3.68791e+00  5.539e-01  3.134e+00  0.000e+00  6.279e-02  4.912e-01  1.170e+00  1.921e+00  4.264e-02  0.000e+00
  23940  4.27180e+00  5.468e-01  3.725e+00  0.000e+00  5.624e-02  4.906e-01  1.447e+00  2.245e+00  3.318e-02  0.000e+00
  23944  3.46943e+00  5.565e-01  2.913e+00  0.000e+00  6.414e-02  4.924e-01  1.360e+00  1.526e+00  2.746e-02  0.000e+00
  23948  4.63055e+00  5.416e-01  4.089e+00  0.000e+00  5.240e-02  4.892e-01  1.905e+00  2.141e+00  4.254e-02  0.000e+00
  23952  4.05216e+00  5.374e-01  3.515e+00  0.000e+00  4.816e-02  4.892e-01  1.785e+00  1.692e+00  3.802e-02  0.000e+00
  23956  4.93496e+00  5.492e-01  4.386e+00  0.000e+00  5.869e-02  4.905e-01  2.775e+00  1.573e+00  3.704e-02  0.000e+00
  23960  4.24982e+00  5.604e-01  3.689e+00  0.000e+00  6.816e-02  4.923e-01  2.257e+00  1.390e+00  4.172e-02  0.000e+00
  23964  4.57607e+00  5.612e-01  4.015e+00  0.000e+00  6.780e-02  4.934e-01  2.898e+00  1.080e+00  3.768e-02  0.000e+00
  23968  4.43982e+00  5.608e-01  3.879e+00  0.000e+00  6.777e-02  4.930e-01  2.505e+00  1.327e+00  4.747e-02  0.000e+00
  23972  4.13053e+00  5.522e-01  3.578e+00  0.000e+00  6.014e-02  4.920e-01  1.515e+00  2.000e+00  6.320e-02  0.000e+00
  23976  4.70443e+00  5.661e-01  4.138e+00  0.000e+00  7.263e-02  4.935e-01  1.783e+00  2.283e+00  7.191e-02  0.000e+00
  23980  4.67343e+00  5.687e-01  4.105e+00  0.000e+00  7.502e-02  4.937e-01  1.718e+00  2.313e+00  7.381e-02  0.000e+00
  23984  3.99369e+00  5.468e-01  3.447e+00  0.000e+00  5.514e-02  4.917e-01  8.923e-01  2.480e+00  7.489e-02  0.000e+00
  23988  4.20787e+00  5.509e-01  3.657e+00  0.000e+00  5.886e-02  4.920e-01  9.610e-01  2.610e+00  8.604e-02  0.000e+00
  23992  5.65426e+00  5.490e-01  5.105e+00  0.000e+00  5.693e-02  4.921e-01  1.857e+00  3.152e+00  9.650e-02  0.000e+00
  23996  5.57563e+00  5.542e-01  5.021e+00  0.000e+00  6.155e-02  4.927e-01  1.503e+00  3.420e+00  9.836e-02  0.000e+00
  24000  5.81052e+00  5.589e-01  5.252e+00  0.000e+00  6.554e-02  4.933e-01  1.527e+00  3.621e+00  1.034e-01  0.000e+00
  24004  5.71608e+00  5.580e-01  5.158e+00  0.000e+00  6.371e-02  4.943e-01  1.747e+00  3.329e+00  8.250e-02  0.000e+00
  24008  5.81924e+00  5.540e-01  5.265e+00  0.000e+00  6.038e-02  4.936e-01  1.504e+00  3.677e+00  8.414e-02  0.000e+00
  24012  5.14614e+00  5.631e-01  4.583e+00  0.000e+00  6.977e-02  4.933e-01  9.422e-01  3.567e+00  7.423e-02  0.000e+00
  24016  4.91870e+00  5.564e-01  4.362e+00  0.000e+00  6.300e-02  4.934e-01  1.346e+00  2.954e+00  6.221e-02  0.000e+00
  24020  4.23791e+00  5.417e-01  3.696e+00  0.000e+00  4.993e-02  4.918e-01  1.351e+00  2.307e+00  3.756e-02  0.000e+00
  24024  5.45109e+00  5.548e-01  4.896e+00  0.000e+00  6.226e-02  4.925e-01  2.302e+00  2.541e+00  5.365e-02  0.000e+00
  24028  4.56089e+00  5.534e-01  4.007e+00  0.000e+00  6.115e-02  4.923e-01  1.289e+00  2.675e+00  4.382e-02  0.000e+00
  24032  4.20269e+00  5.493e-01  3.653e+00  0.000e+00  5.810e-02  4.912e-01  1.224e+00  2.380e+00  4.909e-02  0.000e+00
  24036  4.70848e+00  5.475e-01  4.161e+00  0.000e+00  5.641e-02  4.911e-01  1.057e+00  3.048e+00  5.557e-02  0.000e+00
  24040  4.69482e+00  5.217e-01  4.173e+00  0.000e+00  3.341e-02  4.883e-01  8.226e-01  3.302e+00  4.886e-02  0.000e+00
  24044  5.04029e+00  5.300e-01  4.510e+00  0.000e+00  4.034e-02  4.896e-01  8.880e-01  3.561e+00  6.134e-02  0.000e+00
  24048  5.05888e+00  5.281e-01  4.531e+00  0.000e+00  3.796e-02  4.901e-01  1.363e+00  3.109e+00  5.892e-02  0.000e+00
  24052  5.12366e+00  5.452e-01  4.578e+00  0.000e+00  5.418e-02  4.910e-01  1.530e+00  3.002e+00  4.723e-02  0.000e+00
  24056  5.12860e+00  5.568e-01  4.572e+00  0.000e+00  6.410e-02  4.927e-01  1.740e+00  2.777e+00  5.429e-02  0.000e+00
  24060  4.60261e+00  5.759e-01  4.027e+00  0.000e+00  8.208e-02  4.938e-01  1.301e+00  2.675e+00  5.057e-02  0.000e+00
  24064  4.90137e+00  5.599e-01  4.341e+00  0.000e+00  6.696e-02  4.929e-01  1.626e+00  2.664e+00  5.182e-02  0.000e+00
  24068  6.15969e+00  5.564e-01  5.603e+00  0.000e+00  6.364e-02  4.928e-01  1.838e+00  3.667e+00  9.730e-02  0.000e+00
  24072  5.30837e+00  5.646e-01  4.744e+00  0.000e+00  7.025e-02  4.943e-01  1.228e+00  3.419e+00  9.631e-02  0.000e+00
  24076  5.28213e+00  5.785e-01  4.704e+00  0.000e+00  8.237e-02  4.961e-01  1.608e+00  3.028e+00  6.752e-02  0.000e+00
  24080  4.52358e+00  5.769e-01  3.947e+00  0.000e+00  8.114e-02  4.957e-01  7.709e-01  3.115e+00  6.119e-02  0.000e+00
  24084  4.38119e+00  5.888e-01  3.792e+00  0.000e+00  9.194e-02  4.968e-01  1.353e+00  2.389e+00  4.989e-02  0.000e+00
  24088  4.93578e+00  6.166e-01  4.319e+00  0.000e+00  1.174e-01  4.991e-01  1.722e+00  2.538e+00  5.883e-02  0.000e+00
  24092  4.41378e+00  6.020e-01  3.812e+00  0.000e+00  1.044e-01  4.976e-01  1.542e+00  2.219e+00  5.070e-02  0.000e+00
  24096  5.00771e+00  6.214e-01  4.386e+00  0.000e+00  1.233e-01  4.981e-01  2.084e+00  2.255e+00  4.717e-02  0.000e+00
  24100  5.53988e+00  6.066e-01  4.933e+00  0.000e+00  1.104e-01  4.962e-01  1.500e+00  3.332e+00  1.017e-01  0.000e+00
  24104  5.54499e+00  5.839e-01  4.961e+00  0.000e+00  8.830e-02  4.956e-01  4.210e-01  4.402e+00  1.378e-01  0.000e+00
  24108  5.37664e+00  6.047e-01  4.772e+00  0.000e+00  1.078e-01  4.969e-01  4.203e-01  4.226e+00  1.257e-01  0.000e+00
  24112  5.26322e+00  5.598e-01  4.703e+00  0.000e+00  6.682e-02  4.930e-01  4.918e-01  4.084e+00  1.281e-01  0.000e+00
  24116  5.11625e+00  5.355e-01  4.581e+00  0.000e+00  4.441e-02  4.911e-01  8.589e-01  3.620e+00  1.020e-01  0.000e+00
  24120  4.34403e+00  5.480e-01  3.796e+00  0.000e+00  5.527e-02  4.927e-01  5.159e-01  3.194e+00  8.603e-02  0.000e+00
  24124  4.31477e+00  5.556e-01  3.759e+00  0.000e+00  6.174e-02  4.939e-01  6.315e-01  3.058e+00  6.984e-02  0.000e+00
  24128  4.63365e+00  5.618e-01  4.072e+00  0.000e+00  6.649e-02  4.953e-01  1.193e+00  2.812e+00  6.591e-02  0.000e+00
  24132  4.29150e+00  5.778e-01  3.714e+00  0.000e+00  8.128e-02  4.965e-01  1.468e+00  2.187e+00  5.936e-02  0.000e+00
  24136  4.49266e+00  5.670e-01  3.926e+00  0.000e+00  7.057e-02  4.965e-01  1.743e+00  2.119e+00  6.348e-02  0.000e+00
  24140  4.91499e+00  5.692e-01  4.346e+00  0.000e+00  7.293e-02  4.963e-01  2.354e+00  1.938e+00  5.342e-02  0.000e+00
  24144  4.93622e+00  5.807e-01  4.355e+00  0.000e+00  8.356e-02  4.972e-01  2.240e+00  2.050e+00  6.515e-02  0.000e+00
  24148  6.24834e+00  5.871e-01  5.661e+00  0.000e+00  8.930e-02  4.978e-01  2.976e+00  2.597e+00  8.781e-02  0.000e+00
  24152  5.76438e+00  5.783e-01  5.186e+00  0.000e+00  8.113e-02  4.971e-01  2.569e+00  2.524e+00  9.327e-02  0.000e+00
  24156  6.80433e+00  5.692e-01  6.235e+00  0.000e+00  7.240e-02  4.968e-01  3.105e+00  3.016e+00  1.144e-01  0.000e+00
  24160  6.17280e+00  6.178e-01  5.555e+00  0.000e+00  1.172e-01  5.005e-01  2.724e+00  2.716e+00  1.149e-01  0.000e+00
  24164  6.41593e+00  6.442e-01  5.772e+00  0.000e+00  1.423e-01  5.018e-01  2.707e+00  2.957e+00  1.082e-01  0.000e+00
  24168  7.05863e+00  6.484e-01  6.410e+00  0.000e+00  1.460e-01  5.025e-01  3.521e+00  2.805e+00  8.455e-02  0.000e+00
  24172  6.46688e+00  6.686e-01  5.798e+00  0.000e+00  1.655e-01  5.031e-01  3.077e+00  2.629e+00  9.266e-02  0.000e+00
  24176  6.73574e+00  6.913e-01  6.044e+00  0.000e+00  1.868e-01  5.045e-01  3.234e+00  2.713e+00  9.689e-02  0.000e+00
  24180  5.52291e+00  6.983e-01  4.825e+00  0.000e+00  1.927e-01  5.056e-01  2.442e+00  2.300e+00  8.283e-02  0.000e+00
  24184  7.20015e+00  6.895e-01  6.511e+00  0.000e+00  1.849e-01  5.047e-01  4.080e+00  2.359e+00  7.196e-02  0.000e+00
  24188  6.16147e+00  6.688e-01  5.493e+00  0.000e+00  1.650e-01  5.038e-01  3.476e+00  1.967e+00  5.008e-02  0.000e+00
  24192  5.55384e+00  7.101e-01  4.844e+00  0.000e+00  2.042e-01  5.059e-01  2.089e+00  2.663e+00  9.191e-02  0.000e+00
  24196  5.83185e+00  7.261e-01  5.106e+00  0.000e+00  2.199e-01  5.062e-01  2.404e+00  2.600e+00  1.022e-01  0.000e+00
  24200  6.98155e+00  7.080e-01  6.274e+00  0.000e+00  2.018e-01  5.062e-01  3.554e+00  2.620e+00  9.906e-02  0.000e+00
  24204  5.71192e+00  7.324e-01  4.980e+00  0.000e+00  2.253e-01  5.071e-01  2.234e+00  2.645e+00  1.005e-01  0.000e+00
  24208  5.64216e+00  7.585e-01  4.884e+00  0.000e+00  2.502e-01  5.083e-01  1.432e+00  3.315e+00  1.369e-01  0.000e+00
  24212  5.89069e+00  7.473e-01  5.143e+00  0.000e+00  2.409e-01  5.064e-01  1.553e+00  3.464e+00  1.260e-01  0.000e+00
  24216  4.82891e+00  7.449e-01  4.084e+00  0.000e+00  2.383e-01  5.067e-01  1.177e+00  2.803e+00  1.040e-01  0.000e+00
  24220  4.32882e+00  7.239e-01  3.605e+00  0.000e+00  2.198e-01  5.041e-01  6.255e-01  2.867e+00  1.120e-01  0.000e+00
  24224  4.39250e+00  7.624e-01  3.630e+00  0.000e+00  2.581e-01  5.042e-01  1.061e+00  2.473e+00  9.671e-02  0.000e+00
  24228  4.00151e+00  7.770e-01  3.225e+00  0.000e+00  2.717e-01  5.053e-01  1.047e+00  2.094e+00  8.347e-02  0.000e+00
  24232  4.68614e+00  7.527e-01  3.933e+00  0.000e+00  2.478e-01  5.050e-01  2.337e+00  1.530e+00  6.654e-02  0.000e+00
  24236  4.99904e+00  7.425e-01  4.257e+00  0.000e+00  2.376e-01  5.049e-01  2.473e+00  1.726e+00  5.774e-02  0.000e+00
  24240  4.25047e+00  7.537e-01  3.497e+00  0.000e+00  2.497e-01  5.041e-01  1.311e+00  2.127e+00  5.891e-02  0.000e+00
  24244  3.95802e+00  7.171e-01  3.241e+00  0.000e+00  2.140e-01  5.031e-01  1.586e+00  1.620e+00  3.486e-02  0.000e+00
  24248  3.31794e+00  7.546e-01  2.563e+00  0.000e+00  2.500e-01  5.046e-01  9.522e-01  1.578e+00  3.279e-02  0.000e+00
  24252  3.84196e+00  7.168e-01  3.125e+00  0.000e+00  2.134e-01  5.034e-01  1.406e+00  1.680e+00  3.884e-02  0.000e+00
  24256  4.07011e+00  7.080e-01  3.362e+00  0.000e+00  2.060e-01  5.020e-01  1.630e+00  1.690e+00  4.228e-02  0.000e+00
  24260  3.41287e+00  6.962e-01  2.717e+00  0.000e+00  1.945e-01  5.017e-01  8.744e-01  1.792e+00  4.979e-02  0.000e+00
  24264  3.08170e+00  7.159e-01  2.366e+00  0.000e+00  2.139e-01  5.020e-01  1.007e+00  1.321e+00  3.754e-02  0.000e+00
  24268  3.56841e+00  6.835e-01  2.885e+00  0.000e+00  1.833e-01  5.003e-01  1.576e+00  1.264e+00  4.476e-02  0.000e+00
  24272  3.28614e+00  6.638e-01  2.622e+00  0.000e+00  1.655e-01  4.982e-01  1.115e+00  1.458e+00  4.898e-02  0.000e+00
  24276  3.20053e+00  6.503e-01  2.550e+00  0.000e+00  1.517e-01  4.985e-01  9.674e-01  1.519e+00  6.368e-02  0.000e+00
  24280  3.05869e+00  6.546e-01  2.404e+00  0.000e+00  1.553e-01  4.993e-01  5.433e-01  1.801e+00  6.007e-02  0.000e+00
  24284  3.02571e+00  6.072e-01  2.419e+00  0.000e+00  1.104e-01  4.968e-01  7.734e-01  1.598e+00  4.710e-02  0.000e+00
  24288  3.49236e+00  6.147e-01  2.878e+00  0.000e+00  1.178e-01  4.969e-01  1.063e+00  1.775e+00  3.963e-02  0.000e+00
  24292  3.28431e+00  6.103e-01  2.674e+00  0.000e+00  1.141e-01  4.962e-01  9.154e-01  1.710e+00  4.916e-02  0.000e+00
  24296  4.04263e+00  6.391e-01  3.403e+00  0.000e+00  1.397e-01  4.994e-01  1.811e+00  1.553e+00  3.973e-02  0.000e+00
  24300  3.92487e+00  6.669e-01  3.258e+00  0.000e+00  1.673e-01  4.996e-01  1.736e+00  1.475e+00  4.635e-02  0.000e+00
  24304  3.44164e+00  6.859e-01  2.756e+00  0.000e+00  1.853e-01  5.006e-01  1.515e+00  1.188e+00  5.191e-02  0.000e+00
  24308  3.26751e+00  6.600e-01  2.608e+00  0.000e+00  1.601e-01  4.999e-01  1.644e+00  9.078e-01  5.530e-02  0.000e+00
  24312  4.27569e+00  6.638e-01  3.612e+00  0.000e+00  1.642e-01  4.996e-01  2.321e+00  1.235e+00  5.572e-02  0.000e+00
  24316  4.54104e+00  6.577e-01  3.883e+00  0.000e+00  1.596e-01  4.981e-01  2.242e+00  1.581e+00  6.079e-02  0.000e+00
  24320  4.12731e+00  6.621e-01  3.465e+00  0.000e+00  1.642e-01  4.979e-01  1.625e+00  1.781e+00  5.912e-02  0.000e+00
  24324  3.70140e+00  6.537e-01  3.048e+00  0.000e+00  1.577e-01  4.960e-01  1.120e+00  1.864e+00  6.394e-02  0.000e+00
  24328  4.17946e+00  6.441e-01  3.535e+00  0.000e+00  1.492e-01  4.949e-01  1.233e+00  2.223e+00  7.937e-02  0.000e+00
  24332  3.78570e+00  6.309e-01  3.155e+00  0.000e+00  1.368e-01  4.942e-01  8.396e-01  2.237e+00  7.770e-02  0.000e+00
  24336  4.89763e+00  6.312e-01  4.266e+00  0.000e+00  1.373e-01  4.939e-01  1.810e+00  2.382e+00  7.448e-02  0.000e+00
  24340  4.57392e+00  6.222e-01  3.952e+00  0.000e+00  1.283e-01  4.939e-01  1.908e+00  1.985e+00  5.876e-02  0.000e+00
  24344  4.78486e+00  6.172e-01  4.168e+00  0.000e+00  1.238e-01  4.934e-01  1.898e+00  2.202e+00  6.733e-02  0.000e+00
  24348  4.76522e+00  6.054e-01  4.160e+00  0.000e+00  1.109e-01  4.945e-01  2.399e+00  1.708e+00  5.303e-02  0.000e+00
  24352  4.29843e+00  5.986e-01  3.700e+00  0.000e+00  1.043e-01  4.943e-01  1.512e+00  2.119e+00  6.886e-02  0.000e+00
  24356  4.28848e+00  6.010e-01  3.688e+00  0.000e+00  1.063e-01  4.947e-01  1.872e+00  1.744e+00  7.158e-02  0.000e+00
  24360  5.81502e+00  5.745e-01  5.241e+00  0.000e+00  8.240e-02  4.921e-01  2.922e+00  2.248e+00  7.008e-02  0.000e+00
  24364  5.05687e+00  5.813e-01  4.476e+00  0.000e+00  8.954e-02  4.918e-01  2.451e+00  1.937e+00  8.725e-02  0.000e+00
  24368  4.02870e+00  5.722e-01  3.457e+00  0.000e+00  8.142e-02  4.908e-01  1.600e+00  1.764e+00  9.212e-02  0.000e+00
  24372  3.51148e+00  5.537e-01  2.958e+00  0.000e+00  6.330e-02  4.904e-01  1.162e+00  1.711e+00  8.511e-02  0.000e+00
  24376  3.45300e+00  5.481e-01  2.905e+00  0.000e+00  5.797e-02  4.901e-01  5.898e-01  2.219e+00  9.581e-02  0.000e+00
  24380  3.89925e+00  5.560e-01  3.343e+00  0.000e+00  6.584e-02  4.902e-01  9.245e-01  2.316e+00  1.030e-01  0.000e+00
  24384  4.42017e+00  5.455e-01  3.875e+00  0.000e+00  5.671e-02  4.887e-01  1.195e+00  2.566e+00  1.132e-01  0.000e+00
  24388  3.95649e+00  5.515e-01  3.405e+00  0.000e+00  6.279e-02  4.887e-01  7.899e-01  2.525e+00  9.016e-02  0.000e+00
  24392  3.75146e+00  5.439e-01  3.208e+00  0.000e+00  5.597e-02  4.880e-01  6.475e-01  2.466e+00  9.380e-02  0.000e+00
  24396  3.91347e+00  5.323e-01  3.381e+00  0.000e+00  4.510e-02  4.872e-01  1.081e+00  2.203e+00  9.738e-02  0.000e+00
  24400  2.93780e+00  5.200e-01  2.418e+00  0.000e+00  3.353e-02  4.865e-01  4.721e-01  1.876e+00  6.986e-02  0.000e+00
  24404  2.71786e+00  5.250e-01  2.193e+00  0.000e+00  3.827e-02  4.867e-01  4.414e-01  1.673e+00  7.889e-02  0.000e+00
  24408  2.90673e+00  5.285e-01  2.378e+00  0.000e+00  4.134e-02  4.872e-01  7.890e-01  1.492e+00  9.709e-02  0.000e+00
  24412  2.81945e+00  5.194e-01  2.300e+00  0.000e+00  3.253e-02  4.869e-01  7.917e-01  1.433e+00  7.572e-02  0.000e+00
  24416  2.78049e+00  5.357e-01  2.245e+00  0.000e+00  4.727e-02  4.884e-01  6.998e-01  1.456e+00  8.914e-02  0.000e+00
  24420  3.27496e+00  5.385e-01  2.736e+00  0.000e+00  5.077e-02  4.877e-01  8.734e-01  1.759e+00  1.041e-01  0.000e+00
  24424  3.60022e+00  5.407e-01  3.060e+00  0.000e+00  5.296e-02  4.877e-01  1.266e+00  1.691e+00  1.026e-01  0.000e+00
  24428  3.37380e+00  5.442e-01  2.830e+00  0.000e+00  5.518e-02  4.890e-01  1.104e+00  1.623e+00  1.027e-01  0.000e+00
  24432  3.50525e+00  5.476e-01  2.958e+00  0.000e+00  5.825e-02  4.894e-01  9.470e-01  1.913e+00  9.720e-02  0.000e+00
  24436  3.49526e+00  5.839e-01  2.911e+00  0.000e+00  9.229e-02  4.917e-01  8.488e-01  1.954e+00  1.082e-01  0.000e+00
  24440  3.72592e+00  5.809e-01  3.145e+00  0.000e+00  8.848e-02  4.924e-01  1.061e+00  1.978e+00  1.062e-01  0.000e+00
  24444  3.92954e+00  5.925e-01  3.337e+00  0.000e+00  1.001e-01  4.924e-01  1.539e+00  1.697e+00  1.010e-01  0.000e+00
  24448  4.25137e+00  5.649e-01  3.687e+00  0.000e+00  7.269e-02  4.922e-01  1.297e+00  2.269e+00  1.206e-01  0.000e+00
  24452  5.64499e+00  5.559e-01  5.089e+00  0.000e+00  6.415e-02  4.917e-01  2.524e+00  2.457e+00  1.086e-01  0.000e+00
  24456  5.54871e+00  5.264e-01  5.022e+00  0.000e+00  3.704e-02  4.893e-01  2.134e+00  2.780e+00  1.082e-01  0.000e+00
  24460  6.96018e+00  5.368e-01  6.423e+00  0.000e+00  4.669e-02  4.901e-01  2.824e+00  3.481e+00  1.193e-01  0.000e+00
  24464  5.97757e+00  5.350e-01  5.443e+00  0.000e+00  4.464e-02  4.904e-01  1.869e+00  3.473e+00  1.012e-01  0.000e+00
  24468  5.61347e+00  5.376e-01  5.076e+00  0.000e+00  4.791e-02  4.897e-01  1.357e+00  3.605e+00  1.141e-01  0.000e+00
  24472  5.74825e+00  5.275e-01  5.221e+00  0.000e+00  3.891e-02  4.885e-01  1.256e+00  3.830e+00  1.349e-01  0.000e+00
  24476  6.58888e+00  5.401e-01  6.049e+00  0.000e+00  5.051e-02  4.896e-01  2.054e+00  3.871e+00  1.237e-01  0.000e+00
  24480  6.19735e+00  5.545e-01  5.643e+00  0.000e+00  6.464e-02  4.899e-01  2.027e+00  3.495e+00  1.207e-01  0.000e+00
  24484  6.27286e+00  5.781e-01  5.695e+00  0.000e+00  8.722e-02  4.909e-01  1.644e+00  3.916e+00  1.351e-01  0.000e+00
  24488  5.30541e+00  5.675e-01  4.738e+00  0.000e+00  7.761e-02  4.899e-01  9.097e-01  3.674e+00  1.542e-01  0.000e+00
  24492  4.40644e+00  5.645e-01  3.842e+00  0.000e+00  7.405e-02  4.905e-01  4.274e-01  3.289e+00  1.254e-01  0.000e+00
  24496  4.62810e+00  5.522e-01  4.076e+00  0.000e+00  6.108e-02  4.912e-01  6.845e-01  3.273e+00  1.186e-01  0.000e+00
  24500  4.09362e+00  5.543e-01  3.539e+00  0.000e+00  6.251e-02  4.918e-01  4.503e-01  2.959e+00  1.298e-01  0.000e+00
  24504  4.83424e+00  5.497e-01  4.285e+00  0.000e+00  5.813e-02  4.915e-01  6.615e-01  3.463e+00  1.601e-01  0.000e+00
  24508  5.08033e+00  5.484e-01  4.532e+00  0.000e+00  5.653e-02  4.919e-01  1.235e+00  3.143e+00  1.541e-01  0.000e+00
  24512  4.63424e+00  5.502e-01  4.084e+00  0.000e+00  5.840e-02  4.918e-01  1.097e+00  2.835e+00  1.521e-01  0.000e+00
  24516  5.40169e+00  5.585e-01  4.843e+00  0.000e+00  6.637e-02  4.921e-01  7.859e-01  3.897e+00  1.603e-01  0.000e+00
  24520  5.49632e+00  5.605e-01  4.936e+00  0.000e+00  6.928e-02  4.912e-01  5.768e-01  4.193e+00  1.662e-01  0.000e+00
  24524  4.96390e+00  6.048e-01  4.359e+00  0.000e+00  1.101e-01  4.948e-01  5.935e-01  3.619e+00  1.465e-01  0.000e+00
  24528  5.09555e+00  6.350e-01  4.461e+00  0.000e+00  1.383e-01  4.967e-01  1.719e+00  2.600e+00  1.414e-01  0.000e+00
  24532  4.33723e+00  6.082e-01  3.729e+00  0.000e+00  1.136e-01  4.945e-01  1.158e+00  2.438e+00  1.323e-01  0.000e+00
  24536  3.78841e+00  6.176e-01  3.171e+00  0.000e+00  1.226e-01  4.951e-01  6.701e-01  2.365e+00  1.354e-01  0.000e+00
  24540  3.91787e+00  6.540e-01  3.264e+00  0.000e+00  1.570e-01  4.970e-01  7.704e-01  2.348e+00  1.459e-01  0.000e+00
  24544  4.16562e+00  6.229e-01  3.543e+00  0.000e+00  1.275e-01  4.954e-01  8.525e-01  2.543e+00  1.475e-01  0.000e+00
  24548  3.97589e+00  6.283e-01  3.348e+00  0.000e+00  1.328e-01  4.955e-01  8.500e-01  2.344e+00  1.534e-01  0.000e+00
  24552  4.01175e+00  6.334e-01  3.378e+00  0.000e+00  1.378e-01  4.956e-01  7.491e-01  2.480e+00  1.491e-01  0.000e+00
  24556  4.06926e+00  6.463e-01  3.423e+00  0.000e+00  1.508e-01  4.955e-01  8.020e-01  2.451e+00  1.698e-01  0.000e+00
  24560  4.79414e+00  6.424e-01  4.152e+00  0.000e+00  1.462e-01  4.962e-01  1.840e+00  2.153e+00  1.595e-01  0.000e+00
  24564  4.83307e+00  6.402e-01  4.193e+00  0.000e+00  1.438e-01  4.964e-01  1.419e+00  2.597e+00  1.768e-01  0.000e+00
  24568  4.10751e+00  6.761e-01  3.431e+00  0.000e+00  1.776e-01  4.984e-01  6.833e-01  2.551e+00  1.976e-01  0.000e+00
