#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\butane.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\butane.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\butane.xyz
# RANDOMSEED 2661654898
# TEMPERATURE 500.000000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 40000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
  25240  1.98420e+01  5.212e-01  1.932e+01  0.000e+00  4.652e-02  4.746e-01  8.288e+00  1.005e+01  9.868e-01  0.000e+00
  25244  1.96618e+01  5.255e-01  1.914e+01  0.000e+00  4.633e-02  4.792e-01  7.567e+00  1.053e+01  1.035e+00  0.000e+00
  25248  1.89834e+01  5.015e-01  1.848e+01  0.000e+00  2.149e-02  4.801e-01  4.930e+00  1.241e+01  1.143e+00  0.000e+00
  25252  1.69040e+01  4.969e-01  1.641e+01  0.000e+00  1.783e-02  4.791e-01  2.491e+00  1.287e+01  1.049e+00  0.000e+00
  25256  1.68170e+01  4.952e-01  1.632e+01  0.000e+00  1.543e-02  4.798e-01  3.832e+00  1.153e+01  9.562e-01  0.000e+00
  25260  1.97932e+01  4.945e-01  1.930e+01  0.000e+00  1.798e-02  4.766e-01  8.042e+00  1.026e+01  9.944e-01  0.000e+00
  25264  1.77422e+01  4.692e-01  1.727e+01  0.000e+00 -2.454e-03  4.716e-01  6.094e+00  1.011e+01  1.065e+00  0.000e+00
  25268  1.74210e+01  4.351e-01  1.699e+01  0.000e+00 -3.189e-02  4.670e-01  5.108e+00  1.081e+01  1.069e+00  0.000e+00
  25272  1.72968e+01  4.394e-01  1.686e+01  0.000e+00 -2.720e-02  4.666e-01  5.810e+00  9.990e+00  1.058e+00  0.000e+00
  25276  1.81063e+01  4.337e-01  1.767e+01  0.000e+00 -3.340e-02  4.670e-01  6.576e+00  1.008e+01  1.018e+00  0.000e+00
  25280  1.81769e+01  4.398e-01  1.774e+01  0.000e+00 -2.715e-02  4.670e-01  7.104e+00  9.613e+00  1.020e+00  0.000e+00
  25284  1.88679e+01  4.331e-01  1.843e+01  0.000e+00 -3.534e-02  4.684e-01  9.165e+00  8.208e+00  1.061e+00  0.000e+00
  25288  1.70031e+01  4.258e-01  1.658e+01  0.000e+00 -4.005e-02  4.659e-01  7.688e+00  7.754e+00  1.136e+00  0.000e+00
  25292  1.76192e+01  4.312e-01  1.719e+01  0.000e+00 -3.576e-02  4.669e-01  7.057e+00  8.945e+00  1.186e+00  0.000e+00
  25296  1.71701e+01  4.272e-01  1.674e+01  0.000e+00 -3.619e-02  4.634e-01  7.339e+00  8.205e+00  1.199e+00  0.000e+00
  25300  1.64088e+01  4.406e-01  1.597e+01  0.000e+00 -2.514e-02  4.658e-01  6.088e+00  8.625e+00  1.255e+00  0.000e+00
  25304  1.47757e+01  4.294e-01  1.435e+01  0.000e+00 -3.367e-02  4.631e-01  4.606e+00  8.533e+00  1.207e+00  0.000e+00
  25308  1.56668e+01  4.122e-01  1.525e+01  0.000e+00 -4.709e-02  4.593e-01  4.529e+00  9.461e+00  1.264e+00  0.000e+00
  25312  1.45718e+01  4.018e-01  1.417e+01  0.000e+00 -5.637e-02  4.581e-01  4.580e+00  8.443e+00  1.147e+00  0.000e+00
  25316  1.47456e+01  3.981e-01  1.435e+01  0.000e+00 -5.744e-02  4.556e-01  5.338e+00  7.849e+00  1.160e+00  0.000e+00
  25320  1.36211e+01  4.018e-01  1.322e+01  0.000e+00 -5.568e-02  4.575e-01  5.257e+00  6.872e+00  1.091e+00  0.000e+00
  25324  1.46086e+01  4.097e-01  1.420e+01  0.000e+00 -4.960e-02  4.593e-01  5.369e+00  7.748e+00  1.082e+00  0.000e+00
  25328  1.67655e+01  4.243e-01  1.634e+01  0.000e+00 -3.806e-02  4.624e-01  8.619e+00  6.578e+00  1.144e+00  0.000e+00
  25332  1.59769e+01  4.321e-01  1.554e+01  0.000e+00 -2.886e-02  4.609e-01  9.177e+00  5.248e+00  1.119e+00  0.000e+00
  25336  1.59862e+01  4.116e-01  1.557e+01  0.000e+00 -4.845e-02  4.601e-01  9.315e+00  5.187e+00  1.073e+00  0.000e+00
  25340  1.31232e+01  4.179e-01  1.271e+01  0.000e+00 -4.196e-02  4.599e-01  4.957e+00  6.712e+00  1.036e+00  0.000e+00
  25344  1.56586e+01  4.043e-01  1.525e+01  0.000e+00 -5.359e-02  4.578e-01  4.502e+00  9.725e+00  1.027e+00  0.000e+00
  25348  1.81154e+01  4.056e-01  1.771e+01  0.000e+00 -4.774e-02  4.534e-01  3.485e+00  1.305e+01  1.173e+00  0.000e+00
  25352  2.08316e+01  3.945e-01  2.044e+01  0.000e+00 -5.451e-02  4.490e-01  4.165e+00  1.503e+01  1.245e+00  0.000e+00
  25356  2.41949e+01  4.020e-01  2.379e+01  0.000e+00 -4.795e-02  4.499e-01  8.788e+00  1.371e+01  1.298e+00  0.000e+00
  25360  2.04427e+01  4.334e-01  2.001e+01  0.000e+00 -2.253e-02  4.559e-01  6.943e+00  1.193e+01  1.138e+00  0.000e+00
  25364  2.35269e+01  4.538e-01  2.307e+01  0.000e+00 -6.119e-03  4.599e-01  1.070e+01  1.117e+01  1.204e+00  0.000e+00
  25368  2.50332e+01  4.400e-01  2.459e+01  0.000e+00 -1.742e-02  4.575e-01  8.755e+00  1.452e+01  1.314e+00  0.000e+00
  25372  2.09388e+01  4.187e-01  2.052e+01  0.000e+00 -3.744e-02  4.562e-01  3.924e+00  1.523e+01  1.366e+00  0.000e+00
  25376  2.07179e+01  4.164e-01  2.030e+01  0.000e+00 -3.833e-02  4.547e-01  3.173e+00  1.578e+01  1.353e+00  0.000e+00
  25380  2.24024e+01  4.244e-01  2.198e+01  0.000e+00 -3.112e-02  4.555e-01  5.898e+00  1.467e+01  1.409e+00  0.000e+00
  25384  2.62576e+01  4.344e-01  2.582e+01  0.000e+00 -2.163e-02  4.560e-01  1.218e+01  1.244e+01  1.199e+00  0.000e+00
  25388  2.37590e+01  4.596e-01  2.330e+01  0.000e+00  2.553e-03  4.571e-01  1.076e+01  1.131e+01  1.223e+00  0.000e+00
  25392  2.28217e+01  4.371e-01  2.238e+01  0.000e+00 -1.698e-02  4.540e-01  9.082e+00  1.215e+01  1.152e+00  0.000e+00
  25396  2.33443e+01  4.259e-01  2.292e+01  0.000e+00 -2.824e-02  4.541e-01  1.020e+01  1.156e+01  1.164e+00  0.000e+00
  25400  2.04306e+01  4.155e-01  2.002e+01  0.000e+00 -3.914e-02  4.546e-01  7.197e+00  1.168e+01  1.134e+00  0.000e+00
  25404  2.06492e+01  4.043e-01  2.024e+01  0.000e+00 -4.826e-02  4.526e-01  7.344e+00  1.187e+01  1.026e+00  0.000e+00
  25408  1.84612e+01  4.220e-01  1.804e+01  0.000e+00 -3.232e-02  4.543e-01  4.165e+00  1.284e+01  1.036e+00  0.000e+00
  25412  1.84240e+01  4.057e-01  1.802e+01  0.000e+00 -4.659e-02  4.523e-01  4.043e+00  1.290e+01  1.079e+00  0.000e+00
  25416  1.98258e+01  4.006e-01  1.943e+01  0.000e+00 -4.865e-02  4.493e-01  5.313e+00  1.305e+01  1.063e+00  0.000e+00
  25420  1.98816e+01  4.071e-01  1.947e+01  0.000e+00 -4.481e-02  4.519e-01  6.450e+00  1.196e+01  1.066e+00  0.000e+00
  25424  1.96067e+01  4.033e-01  1.920e+01  0.000e+00 -4.990e-02  4.532e-01  6.162e+00  1.192e+01  1.125e+00  0.000e+00
  25428  1.80899e+01  4.051e-01  1.768e+01  0.000e+00 -5.101e-02  4.561e-01  4.862e+00  1.169e+01  1.137e+00  0.000e+00
  25432  2.04210e+01  3.891e-01  2.003e+01  0.000e+00 -6.485e-02  4.540e-01  5.532e+00  1.340e+01  1.096e+00  0.000e+00
  25436  1.74885e+01  3.977e-01  1.709e+01  0.000e+00 -5.799e-02  4.557e-01  4.690e+00  1.119e+01  1.216e+00  0.000e+00
  25440  1.81291e+01  4.028e-01  1.773e+01  0.000e+00 -5.295e-02  4.558e-01  6.053e+00  1.033e+01  1.346e+00  0.000e+00
  25444  1.54167e+01  3.996e-01  1.502e+01  0.000e+00 -5.623e-02  4.559e-01  3.309e+00  1.030e+01  1.404e+00  0.000e+00
  25448  1.62304e+01  3.966e-01  1.583e+01  0.000e+00 -5.563e-02  4.523e-01  3.106e+00  1.126e+01  1.464e+00  0.000e+00
  25452  1.58263e+01  3.993e-01  1.543e+01  0.000e+00 -5.554e-02  4.548e-01  3.419e+00  1.055e+01  1.459e+00  0.000e+00
  25456  1.65208e+01  4.088e-01  1.611e+01  0.000e+00 -4.737e-02  4.561e-01  4.093e+00  1.062e+01  1.403e+00  0.000e+00
  25460  1.62210e+01  4.075e-01  1.581e+01  0.000e+00 -4.977e-02  4.573e-01  5.537e+00  8.833e+00  1.444e+00  0.000e+00
  25464  1.74958e+01  4.096e-01  1.709e+01  0.000e+00 -4.780e-02  4.574e-01  6.061e+00  9.649e+00  1.377e+00  0.000e+00
  25468  1.74555e+01  4.045e-01  1.705e+01  0.000e+00 -5.164e-02  4.561e-01  4.280e+00  1.143e+01  1.339e+00  0.000e+00
  25472  1.95411e+01  4.062e-01  1.913e+01  0.000e+00 -5.000e-02  4.562e-01  6.798e+00  1.100e+01  1.336e+00  0.000e+00
  25476  2.18277e+01  4.020e-01  2.143e+01  0.000e+00 -5.495e-02  4.569e-01  9.007e+00  1.098e+01  1.438e+00  0.000e+00
  25480  1.80104e+01  4.043e-01  1.761e+01  0.000e+00 -5.156e-02  4.558e-01  6.878e+00  9.177e+00  1.551e+00  0.000e+00
  25484  1.91481e+01  4.145e-01  1.873e+01  0.000e+00 -4.184e-02  4.563e-01  9.240e+00  7.915e+00  1.579e+00  0.000e+00
  25488  1.84938e+01  4.122e-01  1.808e+01  0.000e+00 -4.407e-02  4.563e-01  7.153e+00  9.269e+00  1.659e+00  0.000e+00
  25492  1.69881e+01  4.106e-01  1.658e+01  0.000e+00 -4.529e-02  4.559e-01  6.266e+00  8.591e+00  1.720e+00  0.000e+00
  25496  1.73281e+01  4.154e-01  1.691e+01  0.000e+00 -4.367e-02  4.590e-01  4.417e+00  1.081e+01  1.691e+00  0.000e+00
  25500  1.61471e+01  4.250e-01  1.572e+01  0.000e+00 -3.647e-02  4.615e-01  4.860e+00  9.261e+00  1.601e+00  0.000e+00
  25504  1.82682e+01  4.099e-01  1.786e+01  0.000e+00 -4.852e-02  4.585e-01  5.097e+00  1.116e+01  1.601e+00  0.000e+00
  25508  1.94881e+01  4.130e-01  1.908e+01  0.000e+00 -4.667e-02  4.597e-01  7.405e+00  9.927e+00  1.743e+00  0.000e+00
  25512  1.93209e+01  4.045e-01  1.892e+01  0.000e+00 -5.305e-02  4.576e-01  7.237e+00  1.005e+01  1.625e+00  0.000e+00
  25516  1.84154e+01  4.056e-01  1.801e+01  0.000e+00 -4.998e-02  4.556e-01  7.341e+00  9.068e+00  1.601e+00  0.000e+00
  25520  1.82796e+01  4.014e-01  1.788e+01  0.000e+00 -5.256e-02  4.540e-01  8.182e+00  8.096e+00  1.600e+00  0.000e+00
  25524  1.82151e+01  3.959e-01  1.782e+01  0.000e+00 -5.576e-02  4.517e-01  7.400e+00  8.829e+00  1.590e+00  0.000e+00
  25528  1.93160e+01  4.006e-01  1.892e+01  0.000e+00 -5.459e-02  4.551e-01  9.566e+00  7.747e+00  1.602e+00  0.000e+00
  25532  1.78991e+01  4.111e-01  1.749e+01  0.000e+00 -4.527e-02  4.564e-01  7.823e+00  8.098e+00  1.567e+00  0.000e+00
  25536  1.87142e+01  3.972e-01  1.832e+01  0.000e+00 -5.655e-02  4.538e-01  8.958e+00  7.934e+00  1.424e+00  0.000e+00
  25540  1.98395e+01  4.144e-01  1.943e+01  0.000e+00 -4.021e-02  4.546e-01  1.028e+01  7.591e+00  1.555e+00  0.000e+00
  25544  1.96301e+01  4.113e-01  1.922e+01  0.000e+00 -4.340e-02  4.547e-01  1.068e+01  6.795e+00  1.740e+00  0.000e+00
  25548  1.96159e+01  4.213e-01  1.919e+01  0.000e+00 -3.618e-02  4.575e-01  1.083e+01  6.648e+00  1.721e+00  0.000e+00
  25552  1.70787e+01  4.293e-01  1.665e+01  0.000e+00 -3.058e-02  4.599e-01  9.835e+00  5.122e+00  1.692e+00  0.000e+00
  25556  1.37576e+01  4.746e-01  1.328e+01  0.000e+00  7.328e-03  4.673e-01  6.858e+00  4.753e+00  1.672e+00  0.000e+00
  25560  1.27843e+01  4.766e-01  1.231e+01  0.000e+00  1.197e-02  4.646e-01  6.761e+00  3.883e+00  1.663e+00  0.000e+00
  25564  1.36054e+01  4.827e-01  1.312e+01  0.000e+00  1.607e-02  4.666e-01  7.152e+00  4.262e+00  1.708e+00  0.000e+00
  25568  1.65229e+01  4.766e-01  1.605e+01  0.000e+00  9.958e-03  4.667e-01  9.512e+00  4.831e+00  1.703e+00  0.000e+00
  25572  1.73530e+01  4.641e-01  1.689e+01  0.000e+00 -2.806e-03  4.669e-01  9.304e+00  6.111e+00  1.474e+00  0.000e+00
  25576  1.68178e+01  4.626e-01  1.636e+01  0.000e+00 -3.481e-03  4.661e-01  8.485e+00  6.387e+00  1.484e+00  0.000e+00
  25580  1.52734e+01  4.732e-01  1.480e+01  0.000e+00  2.797e-03  4.704e-01  5.939e+00  7.486e+00  1.375e+00  0.000e+00
  25584  1.68346e+01  4.588e-01  1.638e+01  0.000e+00 -1.003e-02  4.688e-01  5.190e+00  9.741e+00  1.445e+00  0.000e+00
  25588  1.44452e+01  4.564e-01  1.399e+01  0.000e+00 -1.346e-02  4.698e-01  4.190e+00  8.320e+00  1.479e+00  0.000e+00
  25592  1.66361e+01  4.701e-01  1.617e+01  0.000e+00 -1.936e-03  4.721e-01  6.038e+00  8.728e+00  1.400e+00  0.000e+00
  25596  1.59190e+01  4.767e-01  1.544e+01  0.000e+00  3.740e-03  4.729e-01  6.289e+00  7.710e+00  1.444e+00  0.000e+00
  25600  1.64047e+01  4.672e-01  1.594e+01  0.000e+00 -4.485e-03  4.717e-01  7.204e+00  7.173e+00  1.561e+00  0.000e+00
  25604  1.75002e+01  4.915e-01  1.701e+01  0.000e+00  1.589e-02  4.756e-01  6.799e+00  8.537e+00  1.672e+00  0.000e+00
  25608  1.76103e+01  4.822e-01  1.713e+01  0.000e+00  9.406e-03  4.728e-01  6.033e+00  9.434e+00  1.661e+00  0.000e+00
  25612  1.66503e+01  5.072e-01  1.614e+01  0.000e+00  3.216e-02  4.750e-01  5.356e+00  8.990e+00  1.797e+00  0.000e+00
  25616  1.76402e+01  4.984e-01  1.714e+01  0.000e+00  2.257e-02  4.758e-01  7.421e+00  7.951e+00  1.770e+00  0.000e+00
  25620  1.63650e+01  4.828e-01  1.588e+01  0.000e+00  8.365e-03  4.745e-01  6.210e+00  7.943e+00  1.729e+00  0.000e+00
  25624  1.83424e+01  4.882e-01  1.785e+01  0.000e+00  1.415e-02  4.740e-01  7.586e+00  8.625e+00  1.643e+00  0.000e+00
  25628  1.74918e+01  4.858e-01  1.701e+01  0.000e+00  1.057e-02  4.753e-01  7.773e+00  7.606e+00  1.626e+00  0.000e+00
  25632  1.66881e+01  4.782e-01  1.621e+01  0.000e+00  5.372e-03  4.729e-01  7.721e+00  6.865e+00  1.623e+00  0.000e+00
  25636  1.50865e+01  4.966e-01  1.459e+01  0.000e+00  2.333e-02  4.732e-01  7.622e+00  5.404e+00  1.564e+00  0.000e+00
  25640  1.58123e+01  5.076e-01  1.530e+01  0.000e+00  3.539e-02  4.722e-01  9.348e+00  4.353e+00  1.603e+00  0.000e+00
  25644  1.42411e+01  4.858e-01  1.376e+01  0.000e+00  1.497e-02  4.709e-01  6.261e+00  5.876e+00  1.618e+00  0.000e+00
  25648  1.63560e+01  4.775e-01  1.588e+01  0.000e+00  8.832e-03  4.687e-01  7.688e+00  6.593e+00  1.598e+00  0.000e+00
  25652  1.96372e+01  4.468e-01  1.919e+01  0.000e+00 -1.998e-02  4.668e-01  5.538e+00  1.209e+01  1.559e+00  0.000e+00
  25656  1.67541e+01  4.508e-01  1.630e+01  0.000e+00 -1.589e-02  4.666e-01  4.919e+00  9.907e+00  1.476e+00  0.000e+00
  25660  1.89653e+01  4.575e-01  1.851e+01  0.000e+00 -8.766e-03  4.663e-01  6.621e+00  1.029e+01  1.597e+00  0.000e+00
  25664  2.28964e+01  4.336e-01  2.246e+01  0.000e+00 -3.197e-02  4.656e-01  9.593e+00  1.119e+01  1.684e+00  0.000e+00
  25668  1.92282e+01  4.409e-01  1.879e+01  0.000e+00 -2.404e-02  4.650e-01  6.035e+00  1.097e+01  1.784e+00  0.000e+00
  25672  2.05209e+01  4.623e-01  2.006e+01  0.000e+00 -4.652e-03  4.670e-01  7.049e+00  1.130e+01  1.707e+00  0.000e+00
  25676  1.59409e+01  4.677e-01  1.547e+01  0.000e+00  4.110e-04  4.673e-01  3.856e+00  9.984e+00  1.634e+00  0.000e+00
  25680  1.57332e+01  4.906e-01  1.524e+01  0.000e+00  2.081e-02  4.698e-01  6.815e+00  6.835e+00  1.593e+00  0.000e+00
  25684  1.62451e+01  5.212e-01  1.572e+01  0.000e+00  4.882e-02  4.724e-01  4.607e+00  9.420e+00  1.697e+00  0.000e+00
  25688  1.28666e+01  5.491e-01  1.232e+01  0.000e+00  7.490e-02  4.742e-01  2.211e+00  8.507e+00  1.599e+00  0.000e+00
  25692  1.11186e+01  5.513e-01  1.057e+01  0.000e+00  7.718e-02  4.741e-01  2.756e+00  6.207e+00  1.604e+00  0.000e+00
  25696  1.44777e+01  5.607e-01  1.392e+01  0.000e+00  8.586e-02  4.748e-01  3.200e+00  9.032e+00  1.685e+00  0.000e+00
  25700  1.43592e+01  5.569e-01  1.380e+01  0.000e+00  8.131e-02  4.756e-01  5.411e+00  6.873e+00  1.518e+00  0.000e+00
  25704  1.43312e+01  6.548e-01  1.368e+01  0.000e+00  1.760e-01  4.788e-01  5.810e+00  6.362e+00  1.504e+00  0.000e+00
  25708  1.21073e+01  6.235e-01  1.148e+01  0.000e+00  1.460e-01  4.775e-01  4.998e+00  4.932e+00  1.555e+00  0.000e+00
  25712  1.15471e+01  6.492e-01  1.090e+01  0.000e+00  1.748e-01  4.743e-01  3.995e+00  5.314e+00  1.589e+00  0.000e+00
  25716  1.14393e+01  5.416e-01  1.090e+01  0.000e+00  7.064e-02  4.710e-01  2.014e+00  7.425e+00  1.458e+00  0.000e+00
  25720  1.48101e+01  5.634e-01  1.425e+01  0.000e+00  9.108e-02  4.723e-01  5.674e+00  7.277e+00  1.295e+00  0.000e+00
  25724  1.23093e+01  5.497e-01  1.176e+01  0.000e+00  7.812e-02  4.716e-01  3.062e+00  7.299e+00  1.398e+00  0.000e+00
  25728  1.18274e+01  6.708e-01  1.116e+01  0.000e+00  1.924e-01  4.784e-01  3.596e+00  6.076e+00  1.484e+00  0.000e+00
  25732  1.27345e+01  6.967e-01  1.204e+01  0.000e+00  2.160e-01  4.806e-01  3.200e+00  7.310e+00  1.528e+00  0.000e+00
  25736  1.26007e+01  7.202e-01  1.188e+01  0.000e+00  2.389e-01  4.812e-01  1.826e+00  8.547e+00  1.507e+00  0.000e+00
  25740  1.34829e+01  7.007e-01  1.278e+01  0.000e+00  2.174e-01  4.833e-01  3.362e+00  7.873e+00  1.548e+00  0.000e+00
  25744  1.40926e+01  6.951e-01  1.340e+01  0.000e+00  2.112e-01  4.839e-01  4.908e+00  6.786e+00  1.703e+00  0.000e+00
  25748  8.85321e+00  6.323e-01  8.221e+00  0.000e+00  1.532e-01  4.791e-01  2.451e+00  4.115e+00  1.655e+00  0.000e+00
  25752  1.09737e+01  6.771e-01  1.030e+01  0.000e+00  1.948e-01  4.823e-01  4.341e+00  4.098e+00  1.858e+00  0.000e+00
  25756  1.40871e+01  6.552e-01  1.343e+01  0.000e+00  1.737e-01  4.815e-01  7.429e+00  4.077e+00  1.926e+00  0.000e+00
  25760  1.42394e+01  6.232e-01  1.362e+01  0.000e+00  1.432e-01  4.800e-01  7.587e+00  4.169e+00  1.860e+00  0.000e+00
  25764  1.32671e+01  6.433e-01  1.262e+01  0.000e+00  1.628e-01  4.806e-01  6.950e+00  3.853e+00  1.820e+00  0.000e+00
  25768  1.50224e+01  6.449e-01  1.438e+01  0.000e+00  1.629e-01  4.820e-01  8.187e+00  4.381e+00  1.809e+00  0.000e+00
  25772  1.69662e+01  7.594e-01  1.621e+01  0.000e+00  2.738e-01  4.856e-01  9.167e+00  5.073e+00  1.966e+00  0.000e+00
  25776  1.23983e+01  7.114e-01  1.169e+01  0.000e+00  2.281e-01  4.833e-01  4.845e+00  4.728e+00  2.113e+00  0.000e+00
  25780  1.43101e+01  7.194e-01  1.359e+01  0.000e+00  2.355e-01  4.839e-01  5.821e+00  5.697e+00  2.073e+00  0.000e+00
  25784  1.32184e+01  7.610e-01  1.246e+01  0.000e+00  2.781e-01  4.829e-01  4.193e+00  6.101e+00  2.163e+00  0.000e+00
  25788  1.19780e+01  7.938e-01  1.118e+01  0.000e+00  3.120e-01  4.818e-01  3.761e+00  5.177e+00  2.246e+00  0.000e+00
  25792  1.36900e+01  8.663e-01  1.282e+01  0.000e+00  3.820e-01  4.842e-01  3.724e+00  6.871e+00  2.229e+00  0.000e+00
  25796  1.14812e+01  9.237e-01  1.056e+01  0.000e+00  4.385e-01  4.852e-01  3.446e+00  4.886e+00  2.225e+00  0.000e+00
  25800  1.40470e+01  9.580e-01  1.309e+01  0.000e+00  4.719e-01  4.861e-01  4.246e+00  6.566e+00  2.277e+00  0.000e+00
  25804  1.30422e+01  8.964e-01  1.215e+01  0.000e+00  4.127e-01  4.837e-01  3.394e+00  6.484e+00  2.268e+00  0.000e+00
  25808  1.36123e+01  8.664e-01  1.275e+01  0.000e+00  3.840e-01  4.824e-01  4.465e+00  6.052e+00  2.229e+00  0.000e+00
  25812  1.39851e+01  8.270e-01  1.316e+01  0.000e+00  3.473e-01  4.796e-01  6.977e+00  4.006e+00  2.175e+00  0.000e+00
  25816  1.29893e+01  8.130e-01  1.218e+01  0.000e+00  3.340e-01  4.791e-01  5.315e+00  4.667e+00  2.194e+00  0.000e+00
  25820  1.22091e+01  8.359e-01  1.137e+01  0.000e+00  3.577e-01  4.782e-01  5.056e+00  4.091e+00  2.226e+00  0.000e+00
  25824  1.39587e+01  8.518e-01  1.311e+01  0.000e+00  3.741e-01  4.777e-01  6.231e+00  4.532e+00  2.344e+00  0.000e+00
  25828  1.70755e+01  9.005e-01  1.618e+01  0.000e+00  4.221e-01  4.783e-01  8.911e+00  4.947e+00  2.317e+00  0.000e+00
  25832  1.66618e+01  8.688e-01  1.579e+01  0.000e+00  3.924e-01  4.764e-01  9.291e+00  4.269e+00  2.232e+00  0.000e+00
  25836  1.99520e+01  8.894e-01  1.906e+01  0.000e+00  4.123e-01  4.771e-01  1.129e+01  5.640e+00  2.130e+00  0.000e+00
  25840  1.66428e+01  9.583e-01  1.568e+01  0.000e+00  4.786e-01  4.797e-01  6.660e+00  6.979e+00  2.046e+00  0.000e+00
  25844  1.63597e+01  9.793e-01  1.538e+01  0.000e+00  5.009e-01  4.783e-01  6.311e+00  6.839e+00  2.230e+00  0.000e+00
  25848  1.57830e+01  8.541e-01  1.493e+01  0.000e+00  3.788e-01  4.754e-01  5.700e+00  7.161e+00  2.068e+00  0.000e+00
  25852  1.57576e+01  8.552e-01  1.490e+01  0.000e+00  3.817e-01  4.735e-01  6.261e+00  6.692e+00  1.950e+00  0.000e+00
  25856  1.75158e+01  8.265e-01  1.669e+01  0.000e+00  3.522e-01  4.742e-01  7.274e+00  7.333e+00  2.082e+00  0.000e+00
  25860  1.59554e+01  8.297e-01  1.513e+01  0.000e+00  3.581e-01  4.716e-01  4.153e+00  8.923e+00  2.050e+00  0.000e+00
  25864  1.62827e+01  7.239e-01  1.556e+01  0.000e+00  2.534e-01  4.705e-01  4.055e+00  9.485e+00  2.019e+00  0.000e+00
  25868  1.70937e+01  7.970e-01  1.630e+01  0.000e+00  3.279e-01  4.692e-01  7.359e+00  6.955e+00  1.982e+00  0.000e+00
  25872  1.41617e+01  7.073e-01  1.345e+01  0.000e+00  2.375e-01  4.697e-01  4.618e+00  6.821e+00  2.016e+00  0.000e+00
  25876  1.56594e+01  6.920e-01  1.497e+01  0.000e+00  2.225e-01  4.696e-01  6.882e+00  6.149e+00  1.937e+00  0.000e+00
  25880  1.43859e+01  7.046e-01  1.368e+01  0.000e+00  2.351e-01  4.694e-01  4.205e+00  7.372e+00  2.105e+00  0.000e+00
  25884  1.17148e+01  6.038e-01  1.111e+01  0.000e+00  1.391e-01  4.647e-01  3.439e+00  5.491e+00  2.181e+00  0.000e+00
  25888  1.78930e+01  6.680e-01  1.723e+01  0.000e+00  2.005e-01  4.674e-01  7.040e+00  8.006e+00  2.179e+00  0.000e+00
  25892  1.81649e+01  6.755e-01  1.749e+01  0.000e+00  2.083e-01  4.672e-01  7.199e+00  8.139e+00  2.152e+00  0.000e+00
  25896  1.51742e+01  6.698e-01  1.450e+01  0.000e+00  1.998e-01  4.700e-01  6.246e+00  6.318e+00  1.940e+00  0.000e+00
  25900  1.62845e+01  6.893e-01  1.560e+01  0.000e+00  2.194e-01  4.699e-01  6.306e+00  7.495e+00  1.795e+00  0.000e+00
  25904  1.49691e+01  5.993e-01  1.437e+01  0.000e+00  1.342e-01  4.650e-01  5.604e+00  6.824e+00  1.942e+00  0.000e+00
  25908  1.63123e+01  5.351e-01  1.578e+01  0.000e+00  7.486e-02  4.602e-01  5.967e+00  7.948e+00  1.863e+00  0.000e+00
  25912  1.78082e+01  5.348e-01  1.727e+01  0.000e+00  7.586e-02  4.590e-01  6.851e+00  8.547e+00  1.876e+00  0.000e+00
  25916  1.59995e+01  5.654e-01  1.543e+01  0.000e+00  1.037e-01  4.617e-01  5.482e+00  7.937e+00  2.015e+00  0.000e+00
  25920  1.26120e+01  5.853e-01  1.203e+01  0.000e+00  1.222e-01  4.631e-01  4.402e+00  5.634e+00  1.990e+00  0.000e+00
  25924  1.25892e+01  6.130e-01  1.198e+01  0.000e+00  1.481e-01  4.649e-01  2.560e+00  7.416e+00  2.000e+00  0.000e+00
  25928  1.36515e+01  5.873e-01  1.306e+01  0.000e+00  1.251e-01  4.622e-01  4.228e+00  7.083e+00  1.753e+00  0.000e+00
  25932  1.51538e+01  6.141e-01  1.454e+01  0.000e+00  1.491e-01  4.650e-01  5.928e+00  6.836e+00  1.776e+00  0.000e+00
  25936  1.33716e+01  5.582e-01  1.281e+01  0.000e+00  9.470e-02  4.635e-01  4.815e+00  6.274e+00  1.724e+00  0.000e+00
  25940  1.78094e+01  5.960e-01  1.721e+01  0.000e+00  1.316e-01  4.645e-01  8.723e+00  6.744e+00  1.747e+00  0.000e+00
  25944  2.05728e+01  6.154e-01  1.996e+01  0.000e+00  1.475e-01  4.678e-01  1.073e+01  7.454e+00  1.771e+00  0.000e+00
  25948  2.23804e+01  6.366e-01  2.174e+01  0.000e+00  1.683e-01  4.683e-01  1.054e+01  9.387e+00  1.819e+00  0.000e+00
  25952  1.81006e+01  6.105e-01  1.749e+01  0.000e+00  1.431e-01  4.674e-01  8.969e+00  6.819e+00  1.702e+00  0.000e+00
