#
# INPUTFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\input\mc\h2o_5.mc
#
# -- INPUT DATA --
#
# MOLFILE C:\Users\mario\Documents\Code\Python\main_env\Dalton\geom\xyzq\h2o_5.xyzq
# ENERGYOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\h2o_5.dat
# GEOMOUT C:\Users\mario\Documents\Code\Python\main_env\Dalton\output\mc\h2o_5.xyz
# RANDOMSEED 515780453
# TEMPERATURE 298.150000 K
# BOUNDARY 17.260000 A
# BOUNDARYSPRING 250.000000 kcal/(mol*A^2)
# BOUNDARYTYPE sphere
# STATUSTIME 5.000000 s
# ENERGYCONF 4
# GEOMCONF 50
# TOTALCONF 40000
#
# -- ENERGY DATA --
#
# energy terms [kcal/mol] vs. configuration
#  conf        e_pot  e_nonbond   e_bonded e_boundary      e_vdw     e_elst     e_bond    e_angle     e_tors      e_oop
    576 -3.19294e+01 -4.016e+01  8.226e+00  0.000e+00  1.072e+01 -5.087e+01  5.841e+00  2.384e+00  0.000e+00  0.000e+00
    580 -3.12910e+01 -3.944e+01  8.144e+00  0.000e+00  1.064e+01 -5.007e+01  6.330e+00  1.814e+00  0.000e+00  0.000e+00
    584 -3.22781e+01 -3.927e+01  6.996e+00  0.000e+00  1.068e+01 -4.996e+01  6.111e+00  8.848e-01  0.000e+00  0.000e+00
    588 -3.08926e+01 -3.872e+01  7.826e+00  0.000e+00  1.004e+01 -4.876e+01  6.816e+00  1.009e+00  0.000e+00  0.000e+00
    592 -3.06898e+01 -4.031e+01  9.624e+00  0.000e+00  1.074e+01 -5.106e+01  8.957e+00  6.674e-01  0.000e+00  0.000e+00
    596 -3.15118e+01 -4.056e+01  9.052e+00  0.000e+00  1.102e+01 -5.159e+01  7.953e+00  1.099e+00  0.000e+00  0.000e+00
    600 -3.11664e+01 -3.872e+01  7.553e+00  0.000e+00  1.032e+01 -4.904e+01  7.293e+00  2.598e-01  0.000e+00  0.000e+00
    604 -3.06477e+01 -3.797e+01  7.326e+00  0.000e+00  1.115e+01 -4.912e+01  6.365e+00  9.619e-01  0.000e+00  0.000e+00
    608 -3.05274e+01 -3.732e+01  6.790e+00  0.000e+00  1.088e+01 -4.820e+01  6.622e+00  1.684e-01  0.000e+00  0.000e+00
    612 -3.14297e+01 -3.777e+01  6.336e+00  0.000e+00  1.039e+01 -4.816e+01  5.733e+00  6.026e-01  0.000e+00  0.000e+00
    616 -3.05884e+01 -3.747e+01  6.886e+00  0.000e+00  1.009e+01 -4.757e+01  5.373e+00  1.513e+00  0.000e+00  0.000e+00
    620 -3.03109e+01 -3.807e+01  7.759e+00  0.000e+00  1.079e+01 -4.886e+01  6.564e+00  1.195e+00  0.000e+00  0.000e+00
    624 -3.06612e+01 -3.624e+01  5.575e+00  0.000e+00  1.075e+01 -4.699e+01  4.025e+00  1.549e+00  0.000e+00  0.000e+00
